botid, date, time, press, theta, sigma, temp, csal, coxy, bsal, boxy, dic, ph, alk, phos, nit, sil, dop, don, doc, tdp, tdn, pc, pn, pp, lln, llp, chl, phaeo, chl3, chl12, chlplus, perid, but19, fuco, hex19, prasino, diadino, zeaxan, chlb, hplc, chlc4, acar, bcar, caroten, chlda, viol, lutein, mvchla, dvchla, hbact, pbact, sbact, ebact, atp, n2o, psi, pe4, pe5, pe10, p15n, l12, d12, no2, 
#, mmddyy, hhmmss, dbar, ITS-90, kg/m3, ITS-90, PSS-78, umol/kg, PSS-78, umol/kg, umol/kg,  , ueq/kg, umol/kg, umol/kg, umol/kg, umol/kg, umol/kg, umol/kg, umol/kg, umol/kg, umol/kg, umol/kg, nmol/kg, nmol/kg, nmol/kg, ug/l, ug/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, #*1e5/ml, #*1e5/ml, #*1e5/ml, #*1e5/ml, ng/kg, nmol/kg, nmol/kg, ng/l, ng/l, ng/l, permil, mg C/m3, mg C/m3, nmol/kg, 
690100102,11596,233049,799.2,4.674,27.212,4.7376,34.3691,29.5,34.3657,29.7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
690100101,11596,232604,1021.6,3.9163,27.4,3.9937,34.5032,46.7,34.5023,47.2,2340.3,7.396,2374,3.01,41.34,108.06,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
700100120,32596,232806,3.8,23.9758,23.421,23.9766,34.6992,209.7,34.6972,211.1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
700100119,32596,232750,3.8,23.9753,23.421,23.9761,34.6992,209.8,34.697,211.2,1952.8,8.096,2283,0.09,0.01,1.06,0.21,4.88,-9,0.29,4.89,-9,-9,-9,-9,-9,0.07,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
700100118,32596,232632,24,23.8638,23.552,23.8688,34.8285,210.5,34.8195,211.4,1962.4,8.093,2288,0.09,0,1.11,0.23,5.18,-9,0.32,5.18,-9,-9,-9,-9,-9,0.08,0.01,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
700100117,32596,232514,43.4,23.1623,23.821,23.1712,34.9133,209.8,34.909,209.3,1981,8.072,2296,0.11,0,1.12,0.21,5.5,-9,0.32,5.5,-9,-9,-9,-9,-9,0.15,0.13,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
700100116,32596,232404,59.1,22.6466,23.997,22.6585,34.9495,208,34.9471,207.8,1988,8.062,2299,0.11,0.12,1.29,0.21,5.4,-9,0.32,5.52,-9,-9,-9,-9,-9,0.42,0.37,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
700100115,32596,232246,73.8,22.3066,24.122,22.3214,34.9869,206.6,34.9848,205,1995.6,8.053,2302,0.13,0.32,1.34,0.22,5.17,-9,0.35,5.49,-9,-9,-9,-9,-9,0.45,0.25,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
700100114,32596,232126,93.2,21.6133,24.346,21.6315,35.0266,201.6,35.0249,200.6,-9,-9,-9,0.16,0.72,1.47,0.24,5.3,-9,0.4,6.02,-9,-9,-9,-9,-9,0.2,0.31,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
700100113,32596,232014,104,21.1843,24.47,21.2043,35.035,198.4,35.0334,200.2,-9,-9,-9,0.17,0.98,1.7,0.2,5.31,-9,0.36,6.29,-9,-9,-9,-9,-9,0.14,0.26,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
700100112,32596,231838,114.8,21.0049,24.52,21.0269,35.0365,199.3,35.0344,199.3,-9,-9,-9,0.18,1.1,1.68,0.18,4.77,-9,0.35,5.87,-9,-9,-9,-9,-9,0.14,0.22,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
700100111,32596,231726,123.5,20.9709,24.532,20.9945,35.0391,198.7,35.0392,199.7,-9,-9,-9,0.18,1.1,1.72,0.19,5.22,-9,0.36,6.33,-9,-9,-9,-9,-9,0.13,0.19,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
700100110,32596,231558,148.2,19.9678,24.779,19.9952,35.0119,196.3,35.0118,196.5,-9,-9,-9,0.23,2.03,2.25,0.17,4.83,-9,0.4,6.87,-9,-9,-9,-9,-9,0.08,0.08,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
700100109,32596,231423,174.1,18.7752,25.045,18.806,34.9571,190.8,34.9578,190.4,-9,-9,-9,0.31,3.19,2.86,0.16,4.79,-9,0.47,7.98,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
700100108,32596,231256,202.5,17.8313,25.215,17.8659,34.8718,188.9,34.8793,189.6,-9,-9,-9,0.36,4.06,3.57,0.16,4.57,-9,0.52,8.63,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
700100107,32596,231109,222.1,16.8926,25.355,16.9291,34.7588,188.3,34.7643,187.4,-9,-9,-9,0.46,5.34,4.78,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
700100106,32596,230920,248.4,14.9802,25.624,15.0178,34.5427,182.5,34.5439,181.7,-9,-9,-9,0.68,8.44,7.84,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
700100105,32596,230714,300.5,11.8702,26.045,11.9091,34.268,173.2,34.2686,174.6,-9,-9,-9,1.07,14.16,15.11,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
700100104,32596,230349,396.8,8.8165,26.465,8.8592,34.1287,142.7,34.1282,142.2,-9,-9,-9,1.69,23.12,31.4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
700100103,32596,230059,493.9,7.1501,26.741,7.1974,34.1663,90.8,34.1662,90.4,-9,-9,-9,2.25,30.97,53.63,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
700100102,32596,225525,750.9,4.9987,27.198,5.0601,34.3975,30,34.3938,29.5,-9,-9,-9,2.98,40.65,88.42,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
700100101,32596,224820,1024.2,4.103,27.373,4.1821,34.494,41,34.4942,41.6,-9,-9,-9,3.02,41.76,104.7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
710100120,42296,235623,4.3,25.9299,22.495,25.9308,34.2573,207.8,34.2525,207.6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
710100119,42296,235619,4.3,25.9052,22.502,25.9061,34.2565,207.7,34.253,207.6,1929.6,8.101,2254,0.15,0.01,1.13,0.17,5.63,-9,0.31,5.64,-9,-9,-9,-9,-9,0.03,0.04,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
710100118,42296,235513,23.8,25.4557,22.634,25.4609,34.2479,207.9,34.2478,207.9,1928.6,8.101,2257,0.15,0,1.16,0.19,5.65,-9,0.33,5.65,-9,-9,-9,-9,-9,0.04,0.04,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
710100117,42296,235415,44.6,25.229,22.727,25.2387,34.2791,-9,-9,209.2,1931.2,8.101,2263,0.14,0.01,1.14,0.21,5.64,-9,0.35,5.65,-9,-9,-9,-9,-9,0.06,0.08,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
710100116,42296,235321,59.6,24.1683,23.379,24.1809,34.72,211.2,34.7367,211.8,1960.2,8.092,2284,0.11,0.01,1.18,0.25,6.08,-9,0.36,6.09,-9,-9,-9,-9,-9,0.09,0.13,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
710100115,42296,235217,73.7,23.5083,23.685,23.5235,34.8663,211.6,34.8651,211.8,1970.1,8.086,2297,0.1,0,1.18,0.21,5.83,-9,0.31,5.83,-9,-9,-9,-9,-9,0.13,0.19,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
710100114,42296,235113,94.2,22.4802,24.061,22.4991,34.9722,207.3,34.9705,208.8,1990.2,8.063,2304,0.12,0.09,1.32,0.21,6.25,-9,0.34,6.33,-9,-9,-9,-9,-9,0.25,0.51,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
710100113,42296,235013,104.1,22.1852,24.164,22.2059,34.9973,208.2,34.996,205.9,-9,-9,-9,0.14,0.21,1.42,0.19,5.13,-9,0.32,5.33,-9,-9,-9,-9,-9,0.24,0.51,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
710100112,42296,234909,113.7,21.3503,24.398,21.3723,34.9993,197.7,34.9988,196.4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.16,0.41,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
710100111,42296,234811,123.5,21.0888,24.505,21.1126,35.0466,192.5,35.045,194,-9,-9,-9,0.21,1.19,1.8,0.15,4.67,-9,0.35,5.86,-9,-9,-9,-9,-9,0.09,0.37,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
710100110,42296,234709,149.5,18.9894,25.022,19.016,34.9975,190.6,35.0081,190.5,-9,-9,-9,0.29,2.84,2.75,0.12,4.48,-9,0.41,7.32,-9,-9,-9,-9,-9,0.02,0.06,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
710100109,42296,234605,174.6,18.4508,25.098,18.4813,34.9186,188,34.9223,186.6,-9,-9,-9,0.36,3.82,3.44,0.12,4.29,-9,0.48,8.11,-9,-9,-9,-9,-9,0.01,0.04,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
710100108,42296,234459,199.1,17.8554,25.204,17.8894,34.8642,187.7,34.8678,187.1,-9,-9,-9,0.39,4.28,3.78,0.14,4.41,-9,0.53,8.68,-9,-9,-9,-9,-9,0.01,0.05,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
710100107,42296,234335,224.2,16.3161,25.416,16.352,34.6634,176.6,34.6596,175.4,-9,-9,-9,0.62,7.29,6.18,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
710100106,42296,234228,249.5,14.8291,25.629,14.8666,34.5069,171.2,34.5079,172.6,-9,-9,-9,0.73,9.17,7.64,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
710100105,42296,234031,299.3,11.934,26.035,11.9729,34.271,154,34.2697,156.3,-9,-9,-9,1.2,15.61,15.29,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
710100104,42296,233755,399.2,8.4954,26.509,8.5374,34.1213,135.2,34.1224,135.1,-9,-9,-9,1.74,23.44,31.42,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
710100103,42296,233515,499.7,6.9821,26.775,7.0294,34.1798,78.4,34.1783,76.4,-9,-9,-9,2.38,32.22,53.9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
710100102,42296,232921,800.5,4.9205,27.221,4.9858,34.4154,30.8,34.414,30.1,-9,-9,-9,2.97,40.75,88.68,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
710100101,42296,232446,1021.5,4.1715,27.364,4.2509,34.4919,37.8,34.4908,39.2,-9,-9,-9,3.01,41.63,102.85,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
720100124,52196,5302,4.8,26.5117,22.393,26.5128,34.3639,205.5,-9,205.1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
720100123,52196,5252,4.9,26.515,22.392,26.5161,34.3637,205.6,34.3634,204.9,1929.4,8.106,2261,0.12,0.01,1.32,0.22,5.62,-9,0.34,5.63,-9,-9,-9,-9,-9,0.03,0.04,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
720100122,52196,5126,25.3,26.2141,22.481,26.2198,34.356,205.5,34.3579,205.2,1929.3,8.106,2258,0.11,0.03,1.32,0.25,5.77,-9,0.36,5.8,-9,-9,-9,-9,-9,0.03,0.05,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
720100121,52196,5020,44.9,25.6111,22.849,25.621,34.596,208.6,34.5987,209.7,1942.8,8.103,2278,0.1,0.01,1.27,0.26,5.51,-9,0.36,5.53,-9,-9,-9,-9,-9,0.06,0.06,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
720100120,52196,4920,60,25.0998,23.121,25.1129,34.7487,212.4,34.7539,212.3,1953.8,8.098,2289,0.08,0.01,1.55,0.31,6.27,-9,0.39,6.28,-9,-9,-9,-9,-9,0.06,0.07,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
720100119,52196,4754,74.4,23.6142,23.699,23.6296,34.9266,216.5,34.9268,217.5,1970.3,8.088,2300,0.08,0.02,1.59,0.26,5.83,-9,0.34,5.85,-9,-9,-9,-9,-9,0.08,0.11,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
720100118,52196,4640,94.2,21.9061,24.232,21.9247,34.9846,207.7,34.9864,208.3,2001.9,8.046,2304,0.13,0.04,2.02,0.23,5.7,-9,0.36,5.75,-9,-9,-9,-9,-9,0.16,0.3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
720100117,52196,4542,105.2,21.2823,24.44,21.3026,35.03,201.8,35.0316,201.8,-9,-9,-9,0.16,0.42,1.97,0.23,5.71,-9,0.39,6.13,-9,-9,-9,-9,-9,0.23,0.49,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
720100116,52196,4436,114.5,20.82,24.587,20.8418,35.0576,198.7,35.056,198.3,-9,-9,-9,0.18,0.9,2.17,0.2,5.34,-9,0.37,6.24,-9,-9,-9,-9,-9,0.15,0.36,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
720100115,52196,4336,124.4,20.5674,24.651,20.5908,35.0533,194.8,35.0528,195.1,-9,-9,-9,0.21,1.33,2.29,0.17,4.81,-9,0.37,6.14,-9,-9,-9,-9,-9,0.12,0.34,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
720100114,52196,4216,150.1,19.7554,24.871,19.783,35.0594,191.9,35.0594,192.8,-9,-9,-9,0.34,3.74,3.55,0.19,4.8,-9,0.53,8.54,-9,-9,-9,-9,-9,0.05,0.18,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
720100113,52196,4106,174.7,18.208,25.154,18.2382,34.9126,190.7,34.9116,188.3,-9,-9,-9,-9,-9,2.46,0.16,5.04,-9,-9,-9,-9,-9,-9,-9,-9,0.01,0.03,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
720100112,52196,3918,199.8,16.264,25.412,16.2959,34.6424,172.7,34.6499,172.3,-9,-9,-9,0.62,7.28,6.36,0.14,5.12,-9,0.75,12.4,-9,-9,-9,-9,-9,0.01,0.03,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
720100111,52196,3806,224.7,14.5608,25.666,14.5941,34.4798,164.4,34.478,-9,-9,-9,-9,0.76,9.53,8.19,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
720100110,52196,3652,250.8,13.5437,25.803,13.5791,34.3804,166.9,34.3844,166.3,-9,-9,-9,0.94,11.8,10.31,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
720100109,52196,3504,299.3,11.7989,26.051,11.8374,34.2589,151.6,34.2577,153.9,-9,-9,-9,1.23,16.18,16.02,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
720100108,52196,3316,350.1,10.0034,26.309,10.044,34.1775,144,34.1758,144.4,-9,-9,-9,1.54,20.56,23.56,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
720100107,52196,3120,400.4,8.4056,26.542,8.4475,34.1462,119.8,34.1474,118,-9,-9,-9,1.93,26,35.92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
720100106,52196,2834,500,6.9709,26.777,7.0182,34.18,71.9,34.1785,73.1,-9,-9,-9,2.39,32.51,54.36,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
720100105,52196,2540,600.1,5.7995,26.998,5.8515,34.2669,38,34.2652,37.1,-9,-9,-9,2.79,37.97,72.91,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
720100104,52196,2300,700,5.2221,27.154,5.2802,34.3748,29.9,34.3728,30,-9,-9,-9,2.93,40.07,84.19,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
