crn, date, stime, etime, itype, depth, chl, phaeo, l12, d12, bsal, pbact, hbact, sbact, ebact, 
#, yymmdd, hhmm, hhmm, , m, mg/m3, mg/m3, mg C/m3, mg C/m3, PSS-78, #/ml, #/ml, #/ml, #/ml, 
217,91209,520,1810,2,100,0.221,0.525,0.933,-9,35.3938,78904,363941,175,1148,
217,91209,520,1810,2,125,0.121,0.35,0.227,-9,35.4072,30359,300734,0,784,
217,91209,520,1810,2,150,0.051,0.142,-9,-9,35.3989,10726,236642,0,366,
217,91209,520,1810,2,175,0.022,0.066,-9,-9,35.3851,3054,219588,0,44,
220,100406,515,1845,2,5,0.105,0.088,5.83,-9,35.2704,164296,328138,1735,633,
220,100406,515,1845,2,25,0.099,0.088,6.523,-9,35.271,167199,385041,1678,748,
220,100406,515,1845,2,45,0.11,0.09,5.995,-9,35.2733,170317,425695,1994,675,
220,100406,515,1845,2,75,0.123,0.109,3.257,-9,35.3325,185313,443724,2744,761,
220,100406,515,1845,2,100,0.143,0.169,1.767,-9,35.3382,193957,385303,2710,808,
220,100406,515,1845,2,125,0.203,0.497,1.223,-9,35.3118,53035,248586,0,1130,
220,100406,515,1845,2,150,0.062,0.182,-9,-9,35.2442,10790,227859,0,250,
220,100406,515,1845,2,175,0.025,0.069,-9,-9,35.2249,2574,195368,0,92,
221,100518,450,1925,2,5,0.082,0.054,6.25,-9,35.2257,152632,449838,1738,1057,
221,100518,450,1925,2,25,0.084,0.057,6.23,-9,35.2249,153773,462572,1544,1053,
221,100518,450,1925,2,45,0.107,0.076,5.82,-9,35.2611,179642,492250,2395,1238,
221,100518,450,1925,2,75,0.169,0.132,3.393,-9,35.3328,225122,447268,2668,876,
221,100518,450,1925,2,100,0.259,0.523,4.14,-9,35.3466,138528,354308,167,2286,
221,100518,450,1925,2,125,0.201,0.36,0.63,-9,35.4328,42969,328420,284,608,
221,100518,450,1925,2,150,0.116,0.291,-9,-9,35.4395,16999,300711,122,692,
221,100518,450,1925,2,175,0.087,0.181,-9,-9,35.3683,8525,245693,0,293,
222,100608,445,1925,2,5,0.066,0.049,6.627,-9,35.4827,160240,537407,1902,720,
222,100608,445,1925,2,25,0.07,0.056,7.03,-9,35.4888,150403,562046,2171,615,
222,100608,445,1925,2,45,0.079,0.081,5.98,-9,35.4847,183832,518828,2498,982,
222,100608,445,1925,2,75,0.146,0.149,3.9,-9,35.4507,194254,506072,1109,803,
222,100608,445,1925,2,100,0.208,0.395,3.097,-9,35.3183,100410,451285,476,714,
222,100608,445,1925,2,125,0.224,0.454,0.943,-9,35.2404,68959,366047,170,1693,
222,100608,445,1925,2,150,0.169,0.417,-9,-9,35.1998,43739,344737,124,1399,
222,100608,445,1925,2,175,0.054,0.108,-9,-9,35.0632,5415,227388,0,367,
223,100708,545,2040,2,5,0.085,0.069,8.353,-9,35.1406,176933,448907,706,450,
223,100708,545,2040,2,25,0.084,0.078,10.26,-9,35.1593,158390,467460,594,483,
223,100708,545,2040,2,45,0.086,0.067,6.27,-9,35.4669,180037,463491,1278,628,
223,100708,545,2040,2,75,0.153,0.145,4.53,-9,35.391,214658,516319,1487,783,
223,100708,545,2040,2,100,0.215,0.277,2.07,-9,35.3967,176024,388245,1630,489,
223,100708,545,2040,2,125,0.238,0.508,0.817,-9,35.3261,90077,330762,112,1065,
223,100708,545,2040,2,150,0.213,0.447,-9,-9,35.2487,37945,278238,61,930,
223,100708,545,2040,2,175,0.055,0.127,-9,-9,35.0823,6338,220372,0,254,
224,100807,510,1908,2,5,0.065,0.046,3.96,-9,35.2152,160668,497896,566,501,
224,100807,510,1908,2,25,0.069,0.048,6.563,-9,35.216,162090,492227,824,738,
224,100807,510,1908,2,45,0.091,0.067,4.68,-9,35.2117,172511,486530,913,672,
224,100807,510,1908,2,75,0.121,0.111,4.523,-9,35.2083,217615,491452,882,441,
224,100807,510,1908,2,100,0.221,0.235,2.403,-9,35.15,213345,496155,1563,547,
224,100807,510,1908,2,125,0.26,0.394,0.69,-9,35.3526,127285,453060,1214,799,
224,100807,510,1908,2,150,0.189,0.462,-9,-9,35.266,40513,334209,79,1057,
224,100807,510,1908,2,175,0.092,0.3,-9,-9,35.3122,20153,250046,0,465,
225,100903,500,2030,2,5,0.072,0.06,5.717,-9,35.2389,183244,533086,1029,475,
225,100903,500,2030,2,25,0.07,0.064,6.393,-9,35.2353,184743,519069,895,532,
225,100903,500,2030,2,45,0.093,0.097,4.82,-9,35.2325,199685,527965,1102,569,
225,100903,500,2030,2,75,0.139,0.147,3.38,-9,35.2976,241094,534471,1950,972,
225,100903,500,2030,2,100,0.268,0.654,2.067,-9,35.267,158520,383043,840,1480,
225,100903,500,2030,2,125,0.17,0.571,0.657,-9,35.2716,48710,294414,0,1098,
225,100903,500,2030,2,150,0.087,0.3,-9,-9,35.3135,17719,313811,0,551,
225,100903,500,2030,2,175,0.018,0.06,-9,-9,35.2115,1066,216894,0,65,
226,101003,430,1921,2,5,0.096,0.066,8.36,-9,35.2962,175204,459033,1223,741,
226,101003,430,1921,2,25,0.09,0.072,8.39,-9,35.2968,213954,584294,1209,1046,
226,101003,430,1921,2,45,0.097,0.074,7.705,-9,35.2932,214824,596485,1494,1053,
226,101003,430,1921,2,75,0.212,0.197,4.273,-9,35.2485,270394,509404,1368,833,
226,101003,430,1921,2,100,0.329,0.526,2.09,-9,35.2432,161052,446448,1904,1541,
226,101003,430,1921,2,125,0.169,0.543,0.56,-9,35.3041,36849,281953,52,821,
226,101003,430,1921,2,150,0.062,0.231,-9,-9,35.3681,11787,267487,0,335,
226,101003,430,1921,2,175,0.027,0.084,-9,-9,35.2966,2605,184204,0,111,
227,101121,520,1818,2,5,0.072,0.05,5.093,-9,35.1492,202813,303673,1021,666,
227,101121,520,1818,2,25,0.087,0.049,5.577,-9,35.1516,220029,399597,1043,705,
227,101121,520,1818,2,45,0.102,0.074,3.383,-9,35.241,224414,423124,1246,675,
227,101121,520,1818,2,75,0.14,0.1,2.553,-9,35.241,232089,398912,1030,511,
227,101121,520,1818,2,100,0.242,0.33,1.59,-9,35.218,175141,507324,869,1260,
227,101121,520,1818,2,125,0.2,0.51,0.417,-9,35.268,60218,391161,124,1417,
227,101121,520,1818,2,150,0.076,0.171,-9,-9,35.281,11999,281252,0,321,
227,101121,520,1818,2,175,0.036,0.089,-9,-9,35.2649,3514,268584,0,169,
228,110109,630,1805,2,5,0.149,0.131,5.66,-9,35.4089,167593,411138,2786,869,
228,110109,630,1805,2,25,0.148,0.145,6.113,-9,35.4084,174508,416054,3069,1145,
228,110109,630,1805,2,45,0.14,0.148,4.785,-9,35.4082,170342,420573,2669,1047,
228,110109,630,1805,2,75,0.145,0.145,2.283,-9,35.4084,173370,413653,2749,994,
228,110109,630,1805,2,100,0.178,0.266,1.225,-9,35.4074,155093,280195,2127,1465,
228,110109,630,1805,2,125,0.133,0.461,0.453,-9,35.2741,41779,245837,0,934,
228,110109,630,1805,2,150,0.047,0.092,-9,-9,35.1961,4391,212529,0,185,
228,110109,630,1805,2,175,0.016,0.048,-9,-9,35.0317,1525,178118,0,88,
229,110129,700,1915,2,5,0.075,0.054,5.527,-9,35.3813,168705,448259,2117,1191,
229,110129,700,1915,2,25,0.07,0.05,5.213,-9,35.4014,165347,462147,1738,1092,
229,110129,700,1915,2,45,0.074,0.045,4.557,-9,35.4026,159792,443415,1635,1125,
229,110129,700,1915,2,75,0.1,0.075,2.605,-9,35.4373,202081,441332,2185,1164,
229,110129,700,1915,2,100,0.176,0.202,1.527,-9,35.4115,163302,422767,999,1323,
229,110129,700,1915,2,125,0.208,0.467,0.617,-9,35.2052,48929,253912,0,1147,
229,110129,700,1915,2,150,0.067,0.159,-9,-9,35.0781,9405,211360,0,265,
229,110129,700,1915,2,175,0.013,0.027,-9,-9,34.8939,582,160915,0,47,
230,110228,400,1855,2,5,0.076,0.044,6.353,-9,35.2721,152585,440021,1570,789,
230,110228,400,1855,2,25,0.078,0.053,6.963,-9,35.3283,145779,430476,3039,966,
230,110228,400,1855,2,45,0.073,0.053,4.613,-9,35.3196,157404,444081,2455,947,
230,110228,400,1855,2,75,0.104,0.114,3.063,-9,35.4145,-9,-9,-9,-9,
230,110228,400,1855,2,100,0.182,0.219,1.723,-9,35.4275,211586,376905,2566,1751,
230,110228,400,1855,2,125,0.26,0.538,0.817,-9,35.3616,73283,326027,187,2208,
230,110228,400,1855,2,150,0.062,0.218,-9,-9,35.2099,12706,223248,0,417,
230,110228,400,1855,2,175,0.028,0.081,-9,-9,35.1089,3249,184730,0,84,
231,110411,531,2050,2,5,0.097,0.084,4.997,-9,35.1272,170904,447425,1340,809,
231,110411,531,2050,2,25,0.095,0.071,6.045,-9,35.123,157374,468009,1249,1023,
231,110411,531,2050,2,45,0.098,0.061,4.963,-9,35.1998,173111,510986,1915,847,
231,110411,531,2050,2,75,0.12,0.107,3.545,-9,35.2162,199666,502097,1489,798,
231,110411,531,2050,2,100,0.146,0.145,1.663,-9,35.2658,226746,456043,1632,670,
231,110411,531,2050,2,125,0.199,0.227,0.733,-9,35.3116,227162,411304,1107,808,
231,110411,531,2050,2,150,0.083,0.233,-9,-9,35.3526,17085,292049,54,364,
231,110411,531,2050,2,175,0.034,0.106,-9,-9,35.2597,5389,289675,0,238,
232,110509,533,1723,2,5,0.125,0.101,7.31,-9,35.297,182885,399551,1306,602,
232,110509,533,1723,2,25,0.125,0.103,7.5,-9,35.2991,183020,415153,1389,643,
232,110509,533,1723,2,45,0.121,0.101,5.74,-9,35.2993,182821,419339,1369,791,
232,110509,533,1723,2,75,0.212,0.192,2.66,-9,35.3961,170344,464911,1209,558,
232,110509,533,1723,2,100,0.25,0.3,1.097,-9,35.432,104053,429928,792,330,
232,110509,533,1723,2,125,0.198,0.291,0.3,-9,35.4237,39452,428591,306,313,
232,110509,533,1723,2,150,0.115,0.3,-9,-9,35.2802,21970,304870,19,620,
232,110509,533,1723,2,175,0.069,0.204,-9,-9,35.1096,12609,290420,0,222,
233,110719,410,1957,2,5,0.077,0.021,6.81,-9,34.963,173476,481263,1019,1080,
233,110719,410,1957,2,25,0.076,0.023,6.373,-9,34.9634,164897,490882,1022,1085,
233,110719,410,1957,2,45,0.075,0.026,6.307,-9,34.9624,175757,487081,1036,910,
233,110719,410,1957,2,75,0.15,0.1,4.69,-9,34.989,192233,354345,1513,1112,
233,110719,410,1957,2,100,0.231,0.226,2.877,-9,35.1953,185719,384662,1113,842,
233,110719,410,1957,2,125,0.26,0.382,1.01,-9,35.2834,108376,292449,681,1361,
233,110719,410,1957,2,150,0.201,0.426,-9,-9,35.2686,44727,294467,46,1403,
233,110719,410,1957,2,175,0.079,0.166,-9,-9,35.1254,11797,217223,0,345,
234,110831,510,1848,2,5,0.1,0.038,9.525,-9,35.2404,155964,423143,852,771,
234,110831,510,1848,2,25,0.109,0.053,9.545,-9,35.2582,205188,521632,1039,582,
234,110831,510,1848,2,45,0.126,0.078,7.12,-9,35.2917,273632,554331,961,485,
234,110831,510,1848,2,75,0.221,0.233,4.847,-9,35.3504,201575,409520,1294,570,
234,110831,510,1848,2,100,0.253,0.464,1.857,-9,35.3368,91082,353905,245,1564,
234,110831,510,1848,2,125,0.135,0.36,0.485,-9,35.3181,30806,268864,18,699,
234,110831,510,1848,2,150,0.066,0.196,-9,-9,35.1447,12894,176253,0,325,
234,110831,510,1848,2,175,0.039,0.098,-9,-9,35.0055,6099,199477,0,143,
235,110927,520,1915,2,5,0.088,0.033,8.285,-9,35.1349,230481,559120,851,558,
235,110927,520,1915,2,25,0.089,0.038,7.42,-9,35.1547,255036,566255,1234,640,
235,110927,520,1915,2,45,0.136,0.083,6.84,-9,35.165,253552,509987,1128,764,
235,110927,520,1915,2,75,0.211,0.168,3.993,-9,35.3029,256157,535744,2422,804,
235,110927,520,1915,2,100,0.29,0.366,1.493,-9,35.2818,170577,472885,2090,847,
235,110927,520,1915,2,125,0.221,0.599,0.545,-9,35.3325,70928,399713,63,1649,
235,110927,520,1915,2,150,0.086,0.305,-9,-9,35.114,18845,250998,0,569,
235,110927,520,1915,2,175,0.044,0.126,-9,-9,34.985,7878,223252,0,242,
236,111104,547,1933,2,5,0.137,0.086,8.74,-9,35.2446,234777,506087,1503,859,
236,111104,547,1933,2,25,0.153,0.068,7.123,-9,35.245,240874,515819,1703,982,
236,111104,547,1933,2,45,0.164,0.058,4.607,-9,35.2444,230915,505875,1323,1021,
236,111104,547,1933,2,75,0.401,0.409,3.693,-9,35.2978,139142,460658,786,2931,
236,111104,547,1933,2,100,0.316,0.541,0.95,-9,35.3001,69811,388757,198,2477,
236,111104,547,1933,2,125,0.119,0.299,0.173,-9,35.2418,23676,318567,18,676,
236,111104,547,1933,2,150,0.055,0.117,-9,-9,35.151,8457,257918,0,361,
236,111104,547,1933,2,175,0.026,0.048,-9,-9,34.9756,1996,209426,0,134,
237,111129,655,1820,2,5,0.271,0.174,10.885,-9,35.2359,153196,507337,3026,1889,
237,111129,655,1820,2,25,0.241,0.187,10.173,-9,35.2373,154599,489203,3273,1740,
237,111129,655,1820,2,45,0.227,0.164,4.833,-9,35.2365,151210,493214,3039,1705,
237,111129,655,1820,2,75,0.237,0.186,1.863,-9,35.2355,155251,525793,3079,1813,
237,111129,655,1820,2,100,0.231,0.18,0.47,-9,35.2392,143336,492624,2822,1642,
237,111129,655,1820,2,125,0.129,0.28,0.207,-9,35.3015,35319,360944,45,1015,
237,111129,655,1820,2,150,0.09,0.232,-9,-9,35.3135,20820,293010,18,595,
237,111129,655,1820,2,175,0.035,0.083,-9,-9,35.2524,3766,226735,0,134,
239,120118,526,1829,2,5,0.154,0.112,6.413,-9,35.2077,163926,430981,2574,875,
239,120118,526,1829,2,25,0.154,0.071,8.233,-9,35.2083,173390,395046,2987,1111,
239,120118,526,1829,2,45,0.161,0.108,5.8,-9,35.2087,174226,413230,3000,918,
239,120118,526,1829,2,75,0.215,0.107,2.743,-9,35.2522,154769,432153,2499,956,
239,120118,526,1829,2,100,0.145,0.229,1.08,-9,35.3301,119413,418790,2046,740,
239,120118,526,1829,2,125,0.145,0.321,0.4,-9,35.3244,41773,399000,487,1064,
239,120118,526,1829,2,150,-9,-9,-9,-9,35.2314,9787,240159,0,214,
239,120118,526,1829,2,175,0.042,0.056,-9,-9,35.1731,4601,224444,0,140,
241,120501,544,1900,2,5,0.086,0.032,7.193,-9,35.1232,179774,444064,1494,1101,
241,120501,544,1900,2,25,0.086,0.029,7.067,-9,35.1213,203954,491891,1744,1040,
241,120501,544,1900,2,45,0.083,0.035,7.7,-9,35.1246,205042,474912,1841,964,
241,120501,544,1900,2,75,0.178,0.088,5.583,-9,35.1311,244474,491177,1948,775,
241,120501,544,1900,2,100,0.235,0.193,4.3,-9,35.1358,181525,502547,1389,1119,
241,120501,544,1900,2,125,0.161,0.296,1.08,-9,35.2475,40977,336897,65,1181,
241,120501,544,1900,2,150,0.132,0.171,-9,-9,35.334,27523,378211,102,844,
241,120501,544,1900,2,175,0.101,0.119,-9,-9,35.3112,19695,339163,87,549,
242,120530,552,1910,2,5,0.047,0.064,6.667,-9,35.1191,128286,399507,1035,776,
242,120530,552,1910,2,25,0.061,0.024,8.407,-9,35.1335,129738,399628,1358,887,
242,120530,552,1910,2,45,0.059,0.068,6.037,-9,35.3332,198706,393462,1341,1193,
242,120530,552,1910,2,75,0.111,0.06,4.16,-9,35.364,213099,470098,1401,822,
242,120530,552,1910,2,100,0.15,0.097,1.96,-9,35.3802,161576,449361,769,908,
242,120530,552,1910,2,125,0.176,0.148,0.683,-9,35.3815,165246,339004,768,971,
242,120530,552,1910,2,150,0.213,0.368,-9,-9,35.3604,60333,308282,27,2077,
242,120530,552,1910,2,175,0.083,0.155,-9,-9,35.2515,15126,267433,0,414,
243,120626,511,1929,2,5,0.074,0.018,6.483,-9,35.2188,171888,497343,1208,1155,
243,120626,511,1929,2,25,0.075,0.021,7.677,-9,35.2182,170581,441851,1236,1245,
243,120626,511,1929,2,45,0.078,0.021,6.78,-9,35.2174,164232,462980,1172,1127,
243,120626,511,1929,2,75,0.118,0.07,4.697,-9,35.1947,227176,469172,1561,1035,
243,120626,511,1929,2,100,0.232,0.246,3.173,-9,35.3463,132169,357806,885,1984,
243,120626,511,1929,2,125,0.17,0.291,1.247,-9,35.3293,41242,305745,32,1307,
243,120626,511,1929,2,150,0.076,0.149,-9,-9,35.2635,17701,267632,0,707,
243,120626,511,1929,2,175,0.044,0.096,-9,-9,35.1788,11118,239423,0,461,
244,120731,502,1727,2,5,0.07,0.018,6.66,-9,35.1662,223986,481016,918,732,
244,120731,502,1727,2,25,0.072,0.018,7.85,-9,35.1654,222389,501530,961,729,
244,120731,502,1727,2,45,0.092,0.031,6.223,-9,35.2487,263023,523627,1565,720,
244,120731,502,1727,2,75,0.159,0.079,4.723,-9,35.279,262024,505813,1586,880,
244,120731,502,1727,2,100,0.201,0.114,2.16,-9,35.2986,153268,398906,606,844,
244,120731,502,1727,2,125,0.168,0.3,0.825,-9,35.3053,44758,320957,61,1161,
244,120731,502,1727,2,150,0.071,0.142,-9,-9,35.2867,15653,279031,0,471,
244,120731,502,1727,2,175,0.031,0.052,-9,-9,35.136,5062,228905,0,124,
245,120817,500,1925,2,5,0.068,0.03,5.047,-9,35.0366,228132,560888,1346,1422,
245,120817,500,1925,2,25,0.077,0.026,5.503,-9,35.239,239281,660854,2033,1033,
245,120817,500,1925,2,45,0.097,0.045,4.193,-9,35.3338,234051,654823,2264,1115,
245,120817,500,1925,2,75,0.196,0.137,3.49,-9,35.3041,263394,513961,2476,880,
245,120817,500,1925,2,100,0.226,0.369,2.49,-9,35.3423,139740,427636,438,853,
245,120817,500,1925,2,125,0.188,0.446,1.005,-9,35.3417,70254,330634,0,1515,
245,120817,500,1925,2,150,0.078,0.219,-9,-9,35.2779,22989,283653,0,514,
245,120817,500,1925,2,175,0.041,0.091,-9,-9,35.1894,7824,242306,0,324,
246,120914,455,1915,2,5,0.067,0.019,5.267,-9,35.0197,152966,509920,916,1037,
246,120914,455,1915,2,25,0.071,0.01,5.09,-9,35.0193,130689,520961,867,1096,
246,120914,455,1915,2,45,0.07,0.018,5.267,-9,35.0264,177894,489677,1032,867,
246,120914,455,1915,2,75,0.113,0.059,4.115,-9,35.2788,189791,557232,1181,799,
246,120914,455,1915,2,100,0.197,0.349,2.855,-9,35.2038,111850,422934,281,1188,
246,120914,455,1915,2,125,0.191,0.351,0.91,-9,35.3399,58125,361327,50,1240,
246,120914,455,1915,2,150,0.114,0.257,-9,-9,35.311,25468,325513,0,800,
246,120914,455,1915,2,175,0.072,0.167,-9,-9,35.3003,15502,277138,0,378,
247,121007,407,1911,2,5,0.061,0.017,5.975,-9,35.089,159282,566367,1397,476,
247,121007,407,1911,2,25,0.057,0.023,6.47,-9,35.1173,174508,531463,1126,550,
247,121007,407,1911,2,45,0.07,0.027,4.697,-9,35.1187,195786,479802,1604,659,
247,121007,407,1911,2,75,0.136,0.077,3.863,-9,35.3709,208082,552800,2205,831,
247,121007,407,1911,2,100,0.233,0.321,2.755,-9,35.3397,151233,387141,755,834,
247,121007,407,1911,2,125,0.175,0.384,0.905,-9,35.3149,48246,303049,0,973,
247,121007,407,1911,2,150,0.093,0.178,-9,-9,35.3463,17717,297476,0,488,
247,121007,407,1911,2,175,0.038,0.063,-9,-9,35.2641,5518,206488,0,93,
248,121203,519,1849,2,5,0.112,0.071,5.997,-9,35.3829,234018,403442,952,576,
248,121203,519,1849,2,25,0.115,0.065,4.95,-9,35.3851,236357,415884,951,560,
248,121203,519,1849,2,45,0.118,0.068,3.56,-9,35.3839,233285,408202,1182,765,
248,121203,519,1849,2,75,0.144,0.085,1.577,-9,35.3857,218043,408501,903,616,
248,121203,519,1849,2,100,0.253,0.402,1.17,-9,35.271,109826,346742,60,2182,
248,121203,519,1849,2,125,0.139,0.249,0.365,-9,35.2812,36796,265203,0,891,
248,121203,519,1849,2,150,0.026,0.045,-9,-9,35.2032,2684,234022,0,132,
248,121203,519,1849,2,175,0.012,0.011,-9,-9,35.0033,583,187411,0,80,
249,130212,439,1845,2,5,0.084,0.035,5.767,-9,35.306,224552,475468,2859,2042,
249,130212,439,1845,2,25,0.087,0.022,6.62,-9,35.3058,221878,495268,3022,1697,
249,130212,439,1845,2,45,0.108,0.049,4.28,-9,35.3478,230393,498328,2897,1742,
249,130212,439,1845,2,75,0.123,0.089,2.685,-9,35.3699,235660,433577,3346,1056,
249,130212,439,1845,2,100,0.181,0.136,1.653,-9,35.3699,242400,430114,3018,1185,
249,130212,439,1845,2,125,0.257,0.35,0.933,-9,35.35,114199,442031,339,2260,
249,130212,439,1845,2,150,0.145,0.288,-9,-9,35.2389,43298,282488,20,1025,
249,130212,439,1845,2,175,0.049,0.051,-9,-9,35.1809,4491,218069,0,229,
250,130306,448,1915,2,5,0.146,0.095,6.61,-9,35.4044,217583,443057,4713,1994,
250,130306,448,1915,2,25,0.16,0.104,7.23,-9,35.4084,226715,480756,4544,2008,
250,130306,448,1915,2,45,0.168,0.12,7.197,-9,35.4117,241436,449807,5398,1660,
250,130306,448,1915,2,75,0.259,0.207,5.905,-9,35.4239,188908,486825,3502,1180,
250,130306,448,1915,2,100,0.251,0.16,2.327,-9,35.4233,110169,472744,1890,1071,
250,130306,448,1915,2,125,0.178,0.163,0.73,-9,35.3806,66858,377580,1382,1402,
250,130306,448,1915,2,150,0.101,0.187,-9,-9,35.3376,-9,-9,-9,-9,
250,130306,448,1915,2,175,0.082,0.145,-9,-9,35.1699,18470,284093,0,546,
251,130405,500,1920,2,5,0.086,0.038,5.977,-9,35.4346,219163,447556,2410,1673,
251,130405,500,1920,2,25,0.082,0.037,5.953,-9,35.4289,208413,383943,2388,1297,
251,130405,500,1920,2,45,0.095,0.044,5.59,-9,35.4241,261248,370632,2668,1404,
251,130405,500,1920,2,75,0.156,0.1,4.19,-9,35.42,262727,322618,2679,1404,
251,130405,500,1920,2,100,0.205,0.16,3.473,-9,35.4229,217499,558838,2063,1634,
251,130405,500,1920,2,125,0.224,0.267,1.72,-9,35.3985,72908,425424,299,1627,
251,130405,500,1920,2,150,0.144,0.162,-9,-9,35.4218,34746,391612,149,945,
251,130405,500,1920,2,175,0.063,0.078,-9,-9,35.3975,7001,309185,0,338,
252,130517,530,1950,2,5,0.07,0.011,6.19,-9,34.8778,179358,522805,1424,1359,
252,130517,530,1950,2,25,0.069,0.017,6.7,-9,34.8772,188605,513061,1203,1710,
252,130517,530,1950,2,45,0.094,0.022,6.583,-9,35.0114,232118,572259,1848,1669,
252,130517,530,1950,2,75,0.135,0.061,4.285,-9,-9,261759,456097,1542,1204,
252,130517,530,1950,2,100,0.208,0.148,3.027,-9,35.3957,336258,398998,1022,963,
252,130517,530,1950,2,125,0.205,0.347,1.533,-9,35.2379,57148,319633,0,1579,
252,130517,530,1950,2,150,0.143,0.119,-9,-9,35.3878,18592,338633,0,636,
252,130517,530,1950,2,175,0.078,0.102,-9,-9,35.3212,12010,310650,0,547,
253,130625,440,1948,2,5,0.083,0.024,8.413,-9,35.1772,212959,363808,866,746,
253,130625,440,1948,2,25,0.083,0.016,7.663,-9,35.1766,216939,424667,766,975,
253,130625,440,1948,2,45,0.093,0.027,8.087,-9,35.176,353161,312478,1345,1395,
253,130625,440,1948,2,75,0.241,0.223,6.66,-9,35.2446,229995,392558,1284,916,
253,130625,440,1948,2,100,0.255,0.401,5.207,-9,35.2467,80623,383076,100,3017,
253,130625,440,1948,2,125,0.155,0.294,1.233,-9,35.2099,24148,319236,12,837,
253,130625,440,1948,2,150,0.073,0.18,-9,-9,35.138,16431,239703,0,537,
253,130625,440,1948,2,175,0.036,0.071,-9,-9,35.0201,4968,242557,0,229,
254,130911,455,1907,2,5,0.086,0.025,7.97,-9,35.4951,229365,567644,793,497,
254,130911,455,1907,2,25,0.076,0.018,8.477,-9,35.4949,219716,586361,637,557,
254,130911,455,1907,2,45,0.086,0.033,7.837,-9,35.4892,227212,585225,844,531,
254,130911,455,1907,2,75,0.162,0.094,4.155,-9,35.3731,245030,482636,1412,606,
254,130911,455,1907,2,100,0.192,0.331,2.613,-9,35.3118,131953,367295,169,1364,
254,130911,455,1907,2,125,0.179,0.416,1.27,-9,35.285,53756,288321,0,1343,
254,130911,455,1907,2,150,0.044,0.068,-9,-9,35.1902,4776,251297,0,219,
254,130911,455,1907,2,175,0.016,0.005,-9,-9,34.9331,616,192886,0,10,
255,131001,440,1847,2,5,0.121,0.072,8.96,-9,35.2414,-9,-9,-9,-9,
255,131001,440,1847,2,25,0.124,0.064,9.453,-9,35.2459,-9,-9,-9,-9,
255,131001,440,1847,2,45,0.152,0.099,9.747,-9,35.4131,-9,-9,-9,-9,
255,131001,440,1847,2,75,0.225,0.165,3.79,-9,35.3867,-9,-9,-9,-9,
255,131001,440,1847,2,100,0.26,0.424,1.62,-9,35.3488,-9,-9,-9,-9,
255,131001,440,1847,2,125,0.218,0.408,0.523,-9,35.3066,-9,-9,-9,-9,
255,131001,440,1847,2,150,0.082,0.193,-9,-9,35.2284,-9,-9,-9,-9,
255,131001,440,1847,2,175,0.034,0.061,-9,-9,35.1069,-9,-9,-9,-9,
256,131027,440,1900,2,5,0.084,0.032,8.92,-9,35.1872,261538,551821,1913,1246,
256,131027,440,1900,2,25,0.092,0.014,8.103,-9,35.1868,259659,584190,1744,1318,
256,131027,440,1900,2,45,0.107,0.043,7.113,-9,35.1866,257466,572911,1881,1244,
256,131027,440,1900,2,75,0.19,0.113,4.53,-9,35.2897,280930,475653,2650,1354,
256,131027,440,1900,2,100,0.265,0.39,2.4,-9,35.2335,103931,406372,314,2519,
256,131027,440,1900,2,125,0.154,0.273,0.5,-9,35.2747,31498,348003,50,1056,
256,131027,440,1900,2,150,0.068,0.123,-9,-9,35.3315,8892,299288,0,328,
256,131027,440,1900,2,175,0.044,0.009,-9,-9,35.3023,3446,277761,0,179,
257,131126,430,1810,2,5,0.116,0.06,6.64,-9,35.3969,238408,542480,1005,995,
257,131126,430,1810,2,25,0.119,0.065,6.69,-9,35.3993,251223,577597,1094,826,
257,131126,430,1810,2,45,0.115,0.065,6.37,-9,35.3991,265987,568178,985,1114,
257,131126,430,1810,2,75,0.209,0.189,4.34,-9,35.3068,304726,521359,3126,1092,
257,131126,430,1810,2,100,0.251,0.464,1.96,-9,35.2747,104912,453906,467,1432,
257,131126,430,1810,2,125,0.138,0.239,0.363,-9,35.3124,36681,353435,49,1252,
257,131126,430,1810,2,150,0.062,0.11,-9,-9,35.3171,12735,306857,0,362,
257,131126,430,1810,2,175,0.027,0.051,-9,-9,35.3078,1791,242838,0,90,
258,131220,436,1905,2,5,0.103,0.064,6.435,-9,35.4119,241377,458584,1118,910,
258,131220,436,1905,2,25,0.102,0.045,6.357,-9,35.4111,228725,439198,1085,776,
258,131220,436,1905,2,45,0.112,0.05,5.027,-9,35.4192,233940,470534,1074,765,
258,131220,436,1905,2,75,0.186,0.137,2.985,-9,35.3953,208183,375721,935,1034,
258,131220,436,1905,2,100,0.268,0.4,1.27,-9,35.3177,104815,329486,60,2716,
258,131220,436,1905,2,125,0.116,0.217,0.293,-9,35.285,30155,266047,0,796,
258,131220,436,1905,2,150,0.026,0.042,-9,-9,35.074,1969,209736,0,60,
258,131220,436,1905,2,175,0.011,0.007,-9,-9,34.8977,209,186892,0,20,
259,140115,440,1838,2,5,0.084,0.025,4.627,-9,35.462,208877,408794,1053,1033,
259,140115,440,1838,2,25,0.083,0.027,5.267,-9,35.4594,214143,404587,811,1127,
259,140115,440,1838,2,45,0.087,0.029,4.293,-9,35.436,222700,381292,1191,1082,
259,140115,440,1838,2,75,0.118,0.057,2.735,-9,35.4373,224254,412905,995,1064,
