crn, julian, press, theta, sigma, temp, sal, oxy, xmiss, fluor, nit, 
#, day, dbar, ITS-90, kg/m3, ITS-90, PSS-78, umol/kg, %, ug/l, umol/kg, 
29,1043,66,23.97,23.697,23.9839,35.0599,-9,89.889,0.2415,-9,
29,1043,68,23.8471,23.736,23.8613,35.063,-9,89.887,0.252,-9,
29,1043,70,23.7133,23.778,23.7279,35.0667,-9,89.901,0.2593,-9,
29,1043,72,23.6368,23.801,23.6518,35.0666,-9,89.933,0.267,-9,
29,1043,74,23.5532,23.828,23.5686,35.0702,-9,89.963,0.2762,-9,
29,1043,76,23.4685,23.855,23.4843,35.0731,-9,89.988,0.2836,-9,
29,1043,78,23.4031,23.875,23.4192,35.0751,-9,90.019,0.304,-9,
29,1043,80,23.3219,23.899,23.3384,35.075,-9,90.037,0.3014,-9,
29,1043,82,23.2603,23.917,23.2772,35.075,-9,90.057,0.307,-9,
29,1043,84,23.207,23.932,23.2243,35.0749,-9,90.098,0.3169,-9,
29,1043,86,23.1546,23.948,23.1723,35.0762,-9,90.104,0.3273,-9,
29,1043,88,23.0884,23.969,23.1064,35.0776,-9,90.125,0.3347,-9,
29,1043,90,23.0477,23.982,23.0661,35.0793,-9,90.142,0.3445,-9,
29,1043,92,23.0007,23.997,23.0195,35.0811,-9,90.166,0.3578,-9,
29,1043,94,22.9384,24.017,22.9576,35.0848,-9,90.189,0.3706,-9,
29,1043,96,22.8995,24.031,22.919,35.088,-9,90.224,0.3841,-9,
29,1043,98,22.8403,24.048,22.8602,35.0886,-9,90.237,0.3964,-9,
29,1043,100,22.7932,24.064,22.8135,35.0913,-9,90.249,0.411,-9,
29,1043,102,22.758,24.078,22.7787,35.0969,221.1,90.261,0.4292,-9,
29,1043,104,22.7257,24.089,22.7468,35.0989,220.9,90.281,0.4507,-9,
29,1043,106,22.6999,24.099,22.7213,35.1021,220.8,90.3,0.464,-9,
29,1043,108,22.662,24.112,22.6839,35.1049,220.7,90.304,0.4799,-9,
29,1043,110,22.6307,24.123,22.6529,35.1082,220.2,90.31,0.4978,-9,
29,1043,112,22.6007,24.133,22.6233,35.1098,219.7,90.323,0.5111,-9,
29,1043,114,22.566,24.146,22.5889,35.1146,218.7,90.329,0.5161,-9,
29,1043,116,22.5319,24.16,22.5552,35.1198,218,90.351,0.5316,-9,
29,1043,118,22.5044,24.17,22.5282,35.1228,217.4,90.366,0.5444,-9,
29,1043,120,22.4793,24.182,22.5034,35.1286,217.4,90.37,0.5447,-9,
29,1043,122,22.4492,24.194,22.4737,35.1331,216.9,90.392,0.5622,-9,
29,1043,124,22.4185,24.208,22.4434,35.1402,216.4,90.4,0.5683,-9,
29,1043,126,22.3944,24.218,22.4196,35.1444,216.2,90.399,0.5779,-9,
29,1043,128,22.3646,24.231,22.3903,35.1509,215.8,90.409,0.5715,-9,
29,1043,130,22.3348,24.244,22.3609,35.1563,215,90.434,0.5603,-9,
29,1043,132,22.3108,24.254,22.3372,35.1613,214.2,90.439,0.5498,-9,
29,1043,134,22.2589,24.28,22.2856,35.1754,213.2,90.471,0.5347,-9,
29,1043,136,22.2377,24.287,22.2649,35.1769,212.7,90.462,0.5309,-9,
29,1043,138,22.2093,24.299,22.2368,35.1828,212.2,90.479,0.5245,-9,
29,1043,140,22.1806,24.314,22.2085,35.1909,211.4,90.489,0.515,-9,
29,1043,142,22.1347,24.331,22.1629,35.1963,210.9,90.522,0.5013,-9,
29,1043,144,22.0913,24.347,22.1199,35.2016,210.2,90.532,0.4888,-9,
29,1043,146,22.0406,24.364,22.0696,35.2054,209.4,90.549,0.4621,-9,
29,1043,148,22.0307,24.367,22.06,35.2055,208.1,90.54,0.4578,-9,
29,1043,150,21.9685,24.39,21.9982,35.2136,206.9,90.588,0.4199,-9,
29,1043,152,21.939,24.403,21.9691,35.219,206.3,90.597,0.4028,-9,
29,1043,154,21.8957,24.419,21.9261,35.2248,205.6,90.62,0.3791,-9,
29,1043,156,21.8402,24.438,21.8709,35.2293,205.2,90.641,0.3538,-9,
29,1043,158,21.7786,24.459,21.8097,35.2344,204.8,90.654,0.3341,-9,
29,1043,160,21.7251,24.477,21.7565,35.2379,203.7,90.674,0.3113,-9,
29,1043,162,21.6891,24.489,21.7209,35.2412,203.2,90.681,0.2866,-9,
29,1043,164,21.6399,24.505,21.6721,35.2438,202.9,90.701,0.2718,-9,
29,1043,166,21.5733,24.525,21.6057,35.2452,202.8,90.704,0.2558,-9,
29,1043,168,21.5157,24.541,21.5485,35.2462,202.7,90.723,0.2417,-9,
29,1043,170,21.4639,24.556,21.497,35.247,202.6,90.74,0.2268,-9,
29,1043,172,21.4093,24.573,21.4427,35.2487,202.4,90.75,0.2138,-9,
29,1043,174,21.3473,24.592,21.381,35.2516,202.9,90.752,0.2054,-9,
29,1043,176,21.3032,24.604,21.3374,35.2516,202.9,90.754,0.1958,-9,
29,1043,178,21.2294,24.623,21.2639,35.2507,202.7,90.76,0.1877,-9,
29,1043,180,21.1571,24.643,21.1918,35.2506,201.9,90.762,0.1808,-9,
29,1043,182,21.123,24.654,21.1581,35.2519,202.7,90.783,0.1724,-9,
29,1043,184,21.0064,24.683,21.0418,35.2489,199.8,90.801,0.1649,-9,
29,1043,186,20.9201,24.705,20.9557,35.2471,198.9,90.789,0.1544,-9,
29,1043,188,20.8567,24.721,20.8926,35.2453,198.4,90.825,0.1514,-9,
29,1043,190,20.7609,24.744,20.7971,35.2414,198,90.811,0.1363,-9,
29,1043,192,20.6804,24.763,20.7169,35.2382,197.3,90.833,0.1275,-9,
29,1043,194,20.6346,24.774,20.6714,35.2368,196.8,90.834,0.1149,-9,
29,1043,196,20.5631,24.79,20.6002,35.232,196.2,90.849,0.1056,-9,
29,1043,198,20.4639,24.812,20.5013,35.2263,195.9,90.845,0.1001,-9,
29,1043,200,20.3954,24.827,20.433,35.2214,196.1,90.854,0.0952,-9,
30,1082,0,26.3616,22.95,26.3616,35.0364,-9,89.994,0.0503,-9,
30,1082,2,26.4071,22.933,26.4075,35.0335,-9,90.004,0.0584,-9,
30,1082,4,26.4046,22.932,26.4055,35.0309,-9,90.017,0.0458,-9,
30,1082,6,26.3909,22.938,26.3922,35.0328,-9,90.007,0.0534,-9,
30,1082,8,26.3765,22.942,26.3783,35.0319,-9,90.008,0.052,-9,
30,1082,10,26.3622,22.945,26.3645,35.03,-9,89.986,0.0524,-9,
30,1082,12,26.3498,22.949,26.3525,35.0308,-9,89.983,0.059,-9,
30,1082,14,26.3429,22.949,26.346,35.0284,-9,89.965,0.0608,-9,
30,1082,16,26.3382,22.951,26.3418,35.0292,-9,89.972,0.0599,-9,
30,1082,18,26.3302,22.953,26.3342,35.0279,-9,89.951,0.0647,-9,
30,1082,20,26.3246,22.954,26.3291,35.0276,-9,89.961,0.0695,-9,
30,1082,22,26.3205,22.956,26.3254,35.0274,-9,89.953,0.0717,-9,
30,1082,24,26.315,22.957,26.3204,35.0268,-9,89.956,0.0767,-9,
30,1082,26,26.3107,22.958,26.3165,35.0264,-9,89.961,0.0768,-9,
30,1082,28,26.3071,22.959,26.3134,35.026,-9,89.95,0.0788,-9,
30,1082,30,26.3054,22.959,26.3121,35.026,-9,89.952,0.0793,-9,
30,1082,32,26.3019,22.96,26.3091,35.0259,-9,89.951,0.0878,-9,
30,1082,34,26.3014,22.961,26.309,35.0269,-9,89.954,0.0906,-9,
30,1082,36,26.2988,22.961,26.3069,35.0258,-9,89.951,0.0909,-9,
30,1082,38,26.2954,22.962,26.3039,35.0256,-9,89.961,0.0942,-9,
30,1082,40,26.2936,22.963,26.3026,35.0255,-9,89.961,0.0991,-9,
30,1082,42,26.2911,22.963,26.3006,35.0253,-9,89.96,0.1048,-9,
30,1082,44,26.2863,22.964,26.2962,35.0246,-9,89.966,0.1086,-9,
30,1082,46,26.2812,22.965,26.2915,35.024,-9,89.971,0.1158,-9,
30,1082,48,26.2747,22.967,26.2855,35.023,-9,89.968,0.1191,-9,
30,1082,50,26.2594,22.97,26.2706,35.0214,-9,89.975,0.121,-9,
30,1082,52,26.2227,22.981,26.2344,35.0202,-9,89.976,0.1336,-9,
30,1082,54,26.145,23.005,26.1571,35.02,-9,89.962,0.1396,-9,
30,1082,56,26.0289,23.042,26.0414,35.0203,-9,89.963,0.1454,-9,
30,1082,58,25.8785,23.088,25.8914,35.0202,-9,89.951,0.1584,-9,
30,1082,60,25.6667,23.155,25.6799,35.022,-9,89.942,0.1685,-9,
30,1082,62,25.4466,23.226,25.4602,35.0259,-9,89.929,0.1847,-9,
30,1082,64,25.1986,23.304,25.2126,35.0286,-9,89.907,0.211,-9,
30,1082,66,24.958,23.381,24.9723,35.034,-9,89.89,0.232,-9,
30,1082,68,24.706,23.461,24.7206,35.0385,-9,89.909,0.2554,-9,
30,1082,70,24.495,23.528,24.51,35.0434,-9,89.932,0.2763,-9,
30,1082,72,24.3465,23.575,24.3618,35.0468,-9,89.949,0.2862,-9,
30,1082,74,24.1627,23.634,24.1783,35.0514,-9,89.973,0.3003,-9,
30,1082,76,24.0176,23.681,24.0336,35.0576,-9,90.006,0.3159,-9,
30,1082,78,23.9027,23.718,23.9191,35.0606,-9,90.026,0.3259,-9,
30,1082,80,23.7935,23.753,23.8103,35.0642,-9,90.06,0.3414,-9,
30,1082,82,23.6797,23.789,23.6968,35.0685,-9,90.085,0.3513,-9,
30,1082,84,23.5759,23.821,23.5934,35.0704,-9,90.122,0.3689,-9,
30,1082,86,23.4801,23.852,23.498,35.0733,-9,90.147,0.3863,-9,
30,1082,88,23.3774,23.884,23.3956,35.0767,-9,90.187,0.3915,-9,
30,1082,90,23.268,23.919,23.2865,35.0804,-9,90.224,0.3941,-9,
30,1082,92,23.1814,23.946,23.2003,35.0839,-9,90.246,0.4079,-9,
30,1082,94,23.1004,23.972,23.1197,35.0872,-9,90.27,0.4207,-9,
30,1082,96,23.0103,24.002,23.03,35.0922,-9,90.29,0.4297,-9,
30,1082,98,22.932,24.029,22.9519,35.0985,-9,90.323,0.4495,-9,
30,1082,100,22.8665,24.053,22.8869,35.1044,-9,90.348,0.4719,-9,
30,1082,102,22.8111,24.073,22.8318,35.1106,217.9,90.351,0.4883,-9,
30,1082,104,22.7559,24.094,22.777,35.1174,217.6,90.377,0.4951,-9,
30,1082,106,22.7096,24.114,22.731,35.1262,216.7,90.394,0.5086,-9,
30,1082,108,22.6499,24.137,22.6717,35.1341,216.2,90.405,0.5272,-9,
30,1082,110,22.5913,24.16,22.6134,35.1413,215.8,90.412,0.5469,-9,
30,1082,112,22.5534,24.175,22.576,35.1474,215,90.415,0.5777,-9,
30,1082,114,22.518,24.19,22.541,35.1542,214.9,90.427,0.5873,-9,
30,1082,116,22.4735,24.208,22.4968,35.1606,214.2,90.439,0.5988,-9,
30,1082,118,22.4309,24.224,22.4546,35.1657,213.2,90.452,0.6103,-9,
30,1082,120,22.385,24.242,22.409,35.1732,212.2,90.455,0.6153,-9,
30,1082,122,22.3536,24.256,22.3781,35.1789,212.2,90.462,0.6154,-9,
30,1082,124,22.3149,24.271,22.3397,35.185,211.9,90.462,0.6212,-9,
30,1082,126,22.2637,24.291,22.2889,35.1924,211.4,90.466,0.6235,-9,
30,1082,128,22.217,24.31,22.2425,35.1993,210.8,90.471,0.6244,-9,
30,1082,130,22.17,24.328,22.1959,35.2064,210.4,90.475,0.6215,-9,
30,1082,132,22.1249,24.347,22.1512,35.2141,209.6,90.488,0.6079,-9,
30,1082,134,22.086,24.361,22.1127,35.2186,208.6,90.518,0.5836,-9,
30,1082,136,22.0479,24.376,22.0749,35.224,207.9,90.525,0.5651,-9,
30,1082,138,22.0084,24.39,22.0358,35.2281,207.4,90.534,0.5427,-9,
30,1082,140,21.9651,24.405,21.9928,35.2315,207.5,90.543,0.514,-9,
30,1082,142,21.9181,24.42,21.9462,35.2343,207.6,90.555,0.4944,-9,
30,1082,144,21.8714,24.435,21.8998,35.236,207.2,90.588,0.4745,-9,
30,1082,146,21.8258,24.45,21.8546,35.2388,206.4,90.597,0.4556,-9,
30,1082,148,21.7678,24.467,21.7969,35.2403,205.4,90.607,0.4329,-9,
30,1082,150,21.6987,24.486,21.7281,35.2407,204.6,90.621,0.4105,-9,
30,1082,152,21.6418,24.503,21.6715,35.2412,203.2,90.632,0.3884,-9,
30,1082,154,21.5661,24.523,21.5962,35.2399,202.4,90.662,0.3637,-9,
30,1082,156,21.4974,24.541,21.5278,35.2397,201.8,90.675,0.3378,-9,
30,1082,158,21.4342,24.558,21.4649,35.2392,201.3,90.696,0.3192,-9,
30,1082,160,21.3709,24.576,21.4019,35.2392,200.6,90.716,0.2933,-9,
30,1082,162,21.3043,24.593,21.3357,35.2383,199.7,90.719,0.2752,-9,
30,1082,164,21.2346,24.611,21.2663,35.2366,199.6,90.726,0.2604,-9,
30,1082,166,21.1611,24.63,21.1931,35.235,199.2,90.729,0.2452,-9,
30,1082,168,21.0611,24.655,21.0934,35.2311,198.9,90.75,0.2317,-9,
30,1082,170,20.9515,24.68,20.984,35.2259,198.6,90.752,0.2199,-9,
30,1082,172,20.8783,24.699,20.9112,35.2236,198.6,90.756,0.21,-9,
30,1082,174,20.8156,24.715,20.8487,35.2231,199,90.767,0.2009,-9,
30,1082,176,20.7292,24.736,20.7626,35.2204,199.6,90.783,0.1929,-9,
30,1082,178,20.6395,24.758,20.6732,35.2172,199.4,90.785,0.1768,-9,
30,1082,180,20.5521,24.779,20.5861,35.214,199.1,90.787,0.1657,-9,
30,1082,182,20.4741,24.798,20.5084,35.2109,199.3,90.797,0.1527,-9,
30,1082,184,20.3885,24.817,20.423,35.2066,199.2,90.801,0.142,-9,
30,1082,186,20.3048,24.836,20.3396,35.202,199.1,90.817,0.1274,-9,
30,1082,188,20.2194,24.855,20.2545,35.197,198.6,90.827,0.1171,-9,
30,1082,190,20.1339,24.873,20.1693,35.1909,197.5,90.835,0.105,-9,
30,1082,192,20.0405,24.892,20.0762,35.1837,196.2,90.837,0.0956,-9,
30,1082,194,19.9572,24.909,19.9931,35.1767,195.3,90.865,0.0846,-9,
30,1082,196,19.8822,24.924,19.9184,35.1699,195.4,90.871,0.0737,-9,
30,1082,198,19.8066,24.938,19.8431,35.1629,195.2,90.874,0.0686,-9,
30,1082,200,19.7269,24.953,19.7637,35.1556,195.2,90.888,0.0616,-9,
31,1115,0,26.7332,22.613,26.7332,34.7458,199.1,-9,0.105,-9,
31,1115,2,26.7104,22.634,26.7108,34.7633,198.9,-9,0.1206,-9,
31,1115,4,26.7102,22.627,26.7111,34.7537,199,-9,0.1236,-9,
31,1115,6,26.7103,22.626,26.7116,34.7531,199.2,-9,0.1214,-9,
31,1115,8,26.7087,22.625,26.7105,34.7514,199.2,-9,0.119,-9,
31,1115,10,26.709,22.628,26.7112,34.7545,199.2,-9,0.1203,-9,
31,1115,12,26.7071,22.628,26.7098,34.7543,199.5,-9,0.1264,-9,
31,1115,14,26.7066,22.626,26.7098,34.7518,199.5,-9,0.1306,-9,
31,1115,16,26.7056,22.629,26.7092,34.755,199.7,-9,0.1299,-9,
31,1115,18,26.7057,22.629,26.7098,34.7556,199.6,-9,0.1328,-9,
31,1115,20,26.7043,22.627,26.7089,34.7523,199.6,-9,0.1338,-9,
31,1115,22,26.7014,22.635,26.7064,34.7617,199.7,-9,0.1341,-9,
31,1115,24,26.7001,22.639,26.7055,34.7659,199.8,-9,0.1368,-9,
31,1115,26,26.7013,22.647,26.7072,34.7772,200.3,-9,0.1352,-9,
31,1115,28,26.7112,22.656,26.7176,34.7934,200.5,-9,0.1386,-9,
31,1115,30,26.7177,22.668,26.7245,34.8116,200.8,-9,0.1374,-9,
31,1115,32,26.7105,22.68,26.7177,34.8248,201.4,-9,0.1456,-9,
31,1115,34,26.7155,22.696,26.7233,34.8488,201.7,-9,0.1478,-9,
31,1115,36,26.7132,22.71,26.7214,34.8658,202.4,-9,0.1535,-9,
31,1115,38,26.7051,22.72,26.7137,34.8758,202.4,-9,0.1548,-9,
31,1115,40,26.6839,22.733,26.693,34.8839,202.7,-9,0.1557,-9,
31,1115,42,26.6648,22.743,26.6744,34.8893,202.8,-9,0.1667,-9,
31,1115,44,26.6281,22.759,26.6381,34.8944,203.1,-9,0.1717,-9,
31,1115,46,26.5792,22.776,26.5897,34.8977,203.4,-9,0.1794,-9,
31,1115,48,26.5025,22.805,26.5134,34.9038,203.9,-9,0.1916,-9,
31,1115,50,26.4433,22.832,26.4546,34.9147,204.2,-9,0.2006,-9,
31,1115,52,26.3815,22.859,26.3932,34.9249,204.7,-9,0.2105,-9,
31,1115,54,26.3225,22.881,26.3346,34.9297,205.5,-9,0.2138,-9,
31,1115,56,26.2719,22.902,26.2845,34.9361,206.5,-9,0.2232,-9,
31,1115,58,26.2108,22.93,26.2238,34.9479,207.3,-9,0.2367,-9,
31,1115,60,26.1298,22.966,26.1432,34.9616,207.9,-9,0.2485,-9,
31,1115,62,26.0345,23.004,26.0483,34.9733,208.2,-9,0.263,-9,
31,1115,64,25.9399,23.043,25.9542,34.985,209.7,-9,0.2772,-9,
31,1115,66,25.76,23.103,25.7746,34.9908,211.3,-9,0.2873,-9,
31,1115,68,25.5904,23.161,25.6054,34.9983,212.4,-9,0.3027,-9,
31,1115,70,25.4203,23.22,25.4356,35.0067,213.9,-9,0.3261,-9,
31,1115,72,25.2466,23.279,25.2624,35.0147,215,-9,0.3426,-9,
31,1115,74,25.1087,23.329,25.1248,35.0248,215.7,-9,0.3662,-9,
31,1115,76,24.9561,23.381,24.9726,35.0329,216.3,-9,0.3746,-9,
31,1115,78,24.8105,23.433,24.8273,35.0433,216.1,-9,0.3914,-9,
31,1115,80,24.6931,23.478,24.7103,35.0552,216,-9,0.4142,-9,
31,1115,82,24.4592,23.552,24.4767,35.0608,216.2,-9,0.441,-9,
31,1115,84,24.2734,23.607,24.2912,35.059,216.3,-9,0.4804,-9,
31,1115,86,24.1177,23.654,24.1359,35.0612,216.8,-9,0.525,-9,
31,1115,88,23.96,23.701,23.9785,35.061,217,-9,0.5586,-9,
31,1115,90,23.802,23.746,23.8208,35.0583,217.1,-9,0.5911,-9,
31,1115,92,23.658,23.789,23.6772,35.0597,217.3,-9,0.6164,-9,
31,1115,94,23.4532,23.851,23.4727,35.062,217.1,-9,0.6369,-9,
31,1115,96,23.2527,23.912,23.2725,35.066,217.3,-9,0.668,-9,
31,1115,98,23.0768,23.964,23.0968,35.0674,217.4,-9,0.6912,-9,
31,1115,100,22.9187,24.01,22.9391,35.0676,218,-9,0.701,-9,
31,1115,102,22.7389,24.062,22.7595,35.0689,218,-9,0.7061,-9,
31,1115,104,22.5735,24.111,22.5944,35.0706,218,-9,0.7104,-9,
31,1115,106,22.449,24.148,22.4703,35.073,217.8,-9,0.7136,-9,
31,1115,108,22.2961,24.193,22.3177,35.0745,217.7,-9,0.7106,-9,
31,1115,110,22.1104,24.244,22.1323,35.0737,216.4,-9,0.7122,-9,
31,1115,112,21.9667,24.283,21.9889,35.0721,215.2,-9,0.7045,-9,
31,1115,114,21.8173,24.323,21.8397,35.0697,215.1,-9,0.6637,-9,
31,1115,116,21.6708,24.364,21.6936,35.0702,214.4,-9,0.642,-9,
31,1115,118,21.5211,24.407,21.5441,35.0713,213.3,-9,0.6154,-9,
31,1115,120,21.3974,24.45,21.4207,35.0836,211.3,-9,0.589,-9,
31,1115,122,21.3007,24.481,21.3243,35.0893,210.2,-9,0.5697,-9,
31,1115,124,21.2308,24.507,21.2548,35.098,210.2,-9,0.5495,-9,
31,1115,126,21.1303,24.544,21.1545,35.1101,210.7,-9,0.5311,-9,
31,1115,128,21.0602,24.569,21.0848,35.1189,211.5,-9,0.5077,-9,
31,1115,130,20.9778,24.6,21.0027,35.1294,212.3,-9,0.4798,-9,
31,1115,132,20.8913,24.628,20.9165,35.1351,213,-9,0.4602,-9,
31,1115,134,20.8344,24.651,20.8599,35.1454,214.6,-9,0.4499,-9,
31,1115,136,20.768,24.674,20.7939,35.1527,216,-9,0.4356,-9,
31,1115,138,20.693,24.702,20.7192,35.1624,217.1,-9,0.4095,-9,
31,1115,140,20.6132,24.728,20.6397,35.1681,218.6,-9,0.3952,-9,
31,1115,142,20.5498,24.751,20.5766,35.1759,219.6,-9,0.3811,-9,
31,1115,144,20.465,24.776,20.4921,35.1787,220.3,-9,0.3754,-9,
31,1115,146,20.3819,24.798,20.4092,35.1792,220.9,-9,0.3637,-9,
31,1115,148,20.2859,24.825,20.3136,35.181,221.3,-9,0.3535,-9,
31,1115,150,20.2022,24.849,20.2302,35.1834,221,-9,0.3422,-9,
31,1115,152,20.1034,24.873,20.1316,35.1806,220.7,-9,0.3278,-9,
31,1115,154,19.9993,24.898,20.0279,35.1771,220.6,-9,0.3112,-9,
31,1115,156,19.9179,24.916,19.9467,35.1722,220,-9,0.3034,-9,
31,1115,158,19.8245,24.937,19.8536,35.1672,219.7,-9,0.294,-9,
31,1115,160,19.7417,24.954,19.7711,35.1616,218.7,-9,0.2866,-9,
31,1115,162,19.6586,24.972,19.6883,35.1562,217.7,-9,0.2816,-9,
31,1115,164,19.576,24.99,19.6059,35.1516,216.7,-9,0.2755,-9,
31,1115,166,19.506,25.004,19.5362,35.1468,216.4,-9,0.2658,-9,
31,1115,168,19.4207,25.022,19.4512,35.141,215.8,-9,0.2586,-9,
31,1115,170,19.3299,25.04,19.3607,35.1345,214.6,-9,0.2521,-9,
31,1115,172,19.217,25.063,19.2479,35.1256,214.4,-9,0.246,-9,
31,1115,174,19.1156,25.082,19.1468,35.117,214.1,-9,0.239,-9,
31,1115,176,19.0072,25.105,19.0387,35.1101,214.1,-9,0.2336,-9,
31,1115,178,18.9107,25.124,18.9424,35.1031,214.3,-9,0.231,-9,
31,1115,180,18.7995,25.145,18.8314,35.0934,214,-9,0.2264,-9,
31,1115,182,18.6956,25.164,18.7278,35.0837,213.7,-9,0.22,-9,
31,1115,184,18.5957,25.182,18.6281,35.0745,213.2,-9,0.2155,-9,
31,1115,186,18.5082,25.198,18.5408,35.0667,213,-9,0.214,-9,
31,1115,188,18.4151,25.214,18.4479,35.0579,213.1,-9,0.2103,-9,
31,1115,190,18.3259,25.229,18.359,35.0482,213.5,-9,0.2039,-9,
31,1115,192,18.2394,25.244,18.2727,35.039,213.4,-9,0.1986,-9,
31,1115,194,18.1521,25.258,18.1857,35.0298,213.2,-9,0.1968,-9,
31,1115,196,18.084,25.27,18.1178,35.0224,212.8,-9,0.1908,-9,
31,1115,198,18.0107,25.281,18.0448,35.0142,212.6,-9,0.1796,-9,
31,1115,200,17.9436,25.291,17.9779,35.0055,212.2,-9,0.1727,-9,
32,1162,0,25.6819,23.08,25.6819,34.9279,211.8,90.47,0.2439,-9,
32,1162,2,25.6935,23.07,25.694,34.9203,209.3,90.368,0.1796,-9,
32,1162,4,25.6935,23.068,25.6944,34.9176,210.5,90.377,0.1705,-9,
32,1162,6,25.6954,23.067,25.6967,34.9167,212,90.389,0.1732,-9,
32,1162,8,25.696,23.067,25.6977,34.9168,211.8,90.397,0.1712,-9,
32,1162,10,25.6964,23.067,25.6986,34.9179,211.5,90.401,0.1729,-9,
32,1162,12,25.6968,23.067,25.6995,34.9176,212,90.431,0.1759,-9,
32,1162,14,25.6967,23.068,25.6998,34.9185,212.5,90.417,0.177,-9,
32,1162,16,25.6971,23.067,25.7007,34.9175,212.4,90.423,0.1867,-9,
32,1162,18,25.6965,23.068,25.7005,34.9185,212,90.394,0.1659,-9,
32,1162,20,25.6965,23.067,25.7009,34.9174,212.4,90.411,0.1741,-9,
32,1162,22,25.6957,23.067,25.7006,34.9175,212.4,90.395,0.1869,-9,
32,1162,24,25.6954,23.068,25.7007,34.9185,212.4,90.385,0.1883,-9,
32,1162,26,25.6943,23.069,25.7,34.9186,212.5,90.4,0.1715,-9,
32,1162,28,25.6939,23.069,25.7001,34.9183,212.5,90.397,0.1723,-9,
32,1162,30,25.694,23.07,25.7007,34.9202,212.5,90.391,0.1774,-9,
32,1162,32,25.6932,23.07,25.7003,34.9199,212.6,90.383,0.1983,-9,
32,1162,34,25.6929,23.071,25.7004,34.9209,212.6,90.409,0.2012,-9,
32,1162,36,25.6935,23.072,25.7015,34.9225,212.8,90.402,0.1993,-9,
32,1162,38,25.695,23.074,25.7034,34.9264,212.7,90.397,0.2003,-9,
32,1162,40,25.6958,23.079,25.7047,34.9327,212.6,90.39,0.2053,-9,
32,1162,42,25.6967,23.084,25.706,34.9398,212.6,90.4,0.216,-9,
32,1162,44,25.6974,23.093,25.7072,34.9514,212.6,90.394,0.2236,-9,
32,1162,46,25.694,23.104,25.7042,34.9656,212.9,90.402,0.2265,-9,
32,1162,48,25.6856,23.124,25.6962,34.988,213,90.397,0.2359,-9,
32,1162,50,25.6801,23.14,25.6911,35.0066,213.3,90.392,0.252,-9,
32,1162,52,25.6541,23.166,25.6656,35.0304,213.6,90.405,0.261,-9,
32,1162,54,25.638,23.184,25.6499,35.0484,213.9,90.42,0.2661,-9,
32,1162,56,25.6165,23.202,25.6288,35.0636,214.4,90.412,0.2805,-9,
32,1162,58,25.5866,23.218,25.5994,35.0729,215,90.418,0.2953,-9,
32,1162,60,25.5529,23.241,25.5661,35.0884,215.6,90.424,0.3079,-9,
32,1162,62,25.499,23.261,25.5127,35.0933,216.3,90.43,0.3221,-9,
32,1162,64,25.4392,23.282,25.4533,35.0972,217.1,90.424,0.3367,-9,
32,1162,66,25.375,23.312,25.3894,35.1104,218,90.426,0.3551,-9,
32,1162,68,25.2686,23.346,25.2835,35.1117,218,90.428,0.3654,-9,
32,1162,70,25.1246,23.393,25.1398,35.1162,218.5,90.438,0.375,-9,
32,1162,72,25.0188,23.433,25.0344,35.1263,219.3,90.427,0.3931,-9,
32,1162,74,24.8847,23.477,24.9007,35.131,219.8,90.437,0.4164,-9,
32,1162,76,24.7323,23.525,24.7486,35.1339,220.9,90.432,0.4456,-9,
32,1162,78,24.598,23.57,24.6147,35.1397,222,90.434,0.4746,-9,
32,1162,80,24.4269,23.63,24.444,35.1509,223.6,90.435,0.5028,-9,
32,1162,82,24.2054,23.698,24.2228,35.1539,224.6,90.417,0.5194,-9,
32,1162,84,24.0167,23.761,24.0344,35.1625,226.1,90.416,0.5576,-9,
32,1162,86,23.8998,23.807,23.9178,35.177,226,90.396,0.5888,-9,
32,1162,88,23.7285,23.86,23.7469,35.18,226.9,90.391,0.6232,-9,
32,1162,90,23.5376,23.93,23.5563,35.1993,226.7,90.393,0.6622,-9,
32,1162,92,23.3528,23.989,23.3718,35.2054,227.2,90.396,0.6851,-9,
32,1162,94,23.1752,24.043,23.1945,35.2088,227.1,90.405,0.7025,-9,
32,1162,96,22.9651,24.108,22.9847,35.2144,226,90.411,0.7189,-9,
32,1162,98,22.7892,24.161,22.8091,35.2182,224.6,90.418,0.7323,-9,
32,1162,100,22.6114,24.216,22.6316,35.2234,223.9,90.44,0.7364,-9,
32,1162,102,22.4097,24.276,22.4302,35.2264,223.4,90.484,0.7428,-9,
32,1162,104,22.2842,24.314,22.305,35.2297,222.6,90.496,0.7383,-9,
32,1162,106,22.0915,24.367,22.1125,35.2284,221.4,90.513,0.7334,-9,
32,1162,108,21.925,24.412,21.9463,35.2261,219,90.525,0.7141,-9,
32,1162,110,21.7988,24.446,21.8204,35.2245,216.5,90.56,0.6922,-9,
32,1162,112,21.6792,24.479,21.7011,35.2243,216.1,90.583,0.6722,-9,
32,1162,114,21.5358,24.518,21.558,35.2231,215.6,90.595,0.6555,-9,
32,1162,116,21.446,24.54,21.4686,35.2186,214.4,90.614,0.6375,-9,
32,1162,118,21.3178,24.573,21.3407,35.2168,214.2,90.63,0.618,-9,
32,1162,120,21.2104,24.602,21.2335,35.2163,213.5,90.651,0.6004,-9,
32,1162,122,21.0662,24.639,21.0896,35.2129,213.4,90.677,0.5772,-9,
