Index,Source number,Source name,Species name,Species code,Invert/Vert,Phylum,Class,Order,Family,Trophic guild,Dry mass (g),Log dry mass,Ecosystem Type,Energy Source,Habitat,Resident ecosystem,Temperature (C),N excretion rate (ug N/ind/h),P excretion rate (ug P/ind/h),Excreted N:P (molar),Log N excretion,Log P excretion,Incubation time (h),N form,P form,Body C,Body N,Body P,Body CN,Body CP,Body NP,Body data source,Data source,Data provider(s)
3367,33,Ikeda database,Neocalanus cristatus,Neoccr,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Calanidae,omni,0.00227,-2.644,Marine,Plankton,Pelagic,WN Pacific,6,0.184,.,.,-0.735,.,12,NH4,SRP,49.8,8.4,0.6,6.92,214.42,31,Excretion individual,Raw data from author(s),T. Ikeda
3368,33,Ikeda database,Neocalanus gracilis,Neocgr,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Calanidae,omni,0.000195,-3.71,Marine,Plankton,Pelagic,Tropical,27.8,0.1,.,.,-1,.,12,NH4,SRP,44.4,9.6,0.79,5.4,145.14,26.9,Excretion individual,Raw data from author(s),T. Ikeda
3369,33,Ikeda database,Neocalanus gracilis,Neocgr,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Calanidae,omni,0.0005,-3.301,Marine,Plankton,Pelagic,Subtropical,19.7,0.094,.,.,-1.027,.,12,NH4,SRP,46.7,10.2,0.79,5.34,152.71,28.59,Excretion individual,Raw data from author(s),T. Ikeda
3370,33,Ikeda database,Neocalanus gracilis,Neocgr,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Calanidae,omni,0.0005,-3.301,Marine,Plankton,Pelagic,Subtropical,19.7,0.11,.,.,-0.959,.,12,NH4,SRP,46.7,10.2,0.79,5.34,152.71,28.59,Excretion individual,Raw data from author(s),T. Ikeda
3371,33,Ikeda database,Neocalanus plumchrus,Neocpl,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Calanidae,omni,0.000217,-3.664,Marine,Plankton,Pelagic,WN Pacific,6.9,0.0092,.,.,-2.036,.,12,NH4,SRP,56.2,7.9,0.6,8.3,241.97,29.15,Excretion individual,Raw data from author(s),T. Ikeda
3372,33,Ikeda database,Neocalanus plumchrus,Neocpl,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Calanidae,omni,0.000258,-3.588,Marine,Plankton,Pelagic,NE Japan Sea,15.9,0.074,.,.,-1.131,.,12,NH4,SRP,46,8.9,0.6,6.03,198.06,32.85,Excretion individual,Raw data from author(s),T. Ikeda
3373,33,Ikeda database,Neocalanus plumchrus,Neocpl,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Calanidae,omni,0.000276,-3.559,Marine,Plankton,Pelagic,NE Japan Sea,15.9,0.099,.,.,-1.004,.,12,NH4,SRP,46,8.9,0.6,6.03,198.06,32.85,Excretion individual,Raw data from author(s),T. Ikeda
3374,33,Ikeda database,Neocalanus plumchrus,Neocpl,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Calanidae,omni,0.000284,-3.547,Marine,Plankton,Pelagic,WN Pacific,5,0.007,.,.,-2.155,.,12,NH4,SRP,56.2,7.9,0.6,8.3,241.97,29.15,Excretion individual,Raw data from author(s),T. Ikeda
3375,33,Ikeda database,Neocalanus plumchrus,Neocpl,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Calanidae,omni,0.000289,-3.539,Marine,Plankton,Pelagic,WN Pacific,5,0.0053,.,.,-2.276,.,12,NH4,SRP,56.2,7.9,0.6,8.3,241.97,29.15,Excretion individual,Raw data from author(s),T. Ikeda
3376,33,Ikeda database,Neocalanus plumchrus,Neocpl,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Calanidae,omni,0.000314,-3.503,Marine,Plankton,Pelagic,NE Japan Sea,14.2,0.057,.,.,-1.244,.,12,NH4,SRP,46,8.9,0.6,6.03,198.06,32.85,Excretion individual,Raw data from author(s),T. Ikeda
3377,33,Ikeda database,Neocalanus plumchrus,Neocpl,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Calanidae,omni,0.000328,-3.484,Marine,Plankton,Pelagic,NE Japan Sea,14.2,0.035,.,.,-1.456,.,12,NH4,SRP,46,8.9,0.6,6.03,198.06,32.85,Excretion individual,Raw data from author(s),T. Ikeda
3378,33,Ikeda database,Neocalanus plumchrus,Neocpl,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Calanidae,omni,0.000523,-3.281,Marine,Plankton,Pelagic,WN Pacific,5,0.012,.,.,-1.921,.,12,NH4,SRP,57.6,8,0.6,8.4,248,29.52,Excretion individual,Raw data from author(s),T. Ikeda
3379,33,Ikeda database,Neocalanus plumchrus,Neocpl,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Calanidae,omni,0.000589,-3.23,Marine,Plankton,Pelagic,WN Pacific,5,0.03,.,.,-1.523,.,12,NH4,SRP,57.6,8,0.6,8.4,248,29.52,Excretion individual,Raw data from author(s),T. Ikeda
3380,33,Ikeda database,Neocalanus plumchrus,Neocpl,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Calanidae,omni,0.000759,-3.12,Marine,Plankton,Pelagic,WN Pacific,7,0.015,.,.,-1.824,.,12,NH4,SRP,57.6,8,0.6,8.4,248,29.52,Excretion individual,Raw data from author(s),T. Ikeda
3381,33,Ikeda database,Neocalanus plumchrus,Neocpl,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Calanidae,omni,0.000975,-3.011,Marine,Plankton,Pelagic,WN Pacific,10.2,0.011,.,.,-1.959,.,12,NH4,SRP,57.6,8,0.6,8.4,248,29.52,Excretion individual,Raw data from author(s),T. Ikeda
3382,33,Ikeda database,Neocalanus robustior,Neocro,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Calanidae,algdetr,0.000217,-3.664,Marine,Plankton,Pelagic,Tropical,26.7,0.037,.,.,-1.432,.,12,NH4,SRP,44.4,9.6,0.79,5.4,145.22,26.91,Excretion individual,Raw data from author(s),T. Ikeda
3383,33,Ikeda database,Oikopleura sp.,Oikopl,Invertebrate,Chordata,Appendicularia,Copelata,Oikopleuridae,omni,0.00017,-3.77,Marine,Plankton,Pelagic,Subtropical,22,0.126,0.046,6.065,-0.9,-1.337,12,NH4,SRP,30.45,8.88,0.74,4,106.3,26.57,Excretion individual,Raw data from author(s),T. Ikeda
3384,33,Ikeda database,Oikopleura sp.,Oikopl,Invertebrate,Chordata,Appendicularia,Copelata,Oikopleuridae,omni,0.0002,-3.699,Marine,Plankton,Pelagic,Subtropical,22,0.092,0.047,4.334,-1.036,-1.328,12,NH4,SRP,30.45,8.88,0.74,4,106.3,26.57,Excretion individual,Raw data from author(s),T. Ikeda
3385,33,Ikeda database,Oikopleura sp.,Oikopl,Invertebrate,Chordata,Appendicularia,Copelata,Oikopleuridae,omni,0.00041,-3.387,Marine,Plankton,Pelagic,Subtropical,22,0.131,0.058,5.001,-0.883,-1.237,12,NH4,SRP,30.45,8.88,0.74,4,106.3,26.57,Excretion individual,Raw data from author(s),T. Ikeda
3386,33,Ikeda database,Oikopleura sp.,Oikopl,Invertebrate,Chordata,Appendicularia,Copelata,Oikopleuridae,omni,0.00064,-3.194,Marine,Plankton,Pelagic,Subtropical,22,0.279,0.137,4.509,-0.554,-0.863,12,NH4,SRP,30.45,8.88,0.74,4,106.3,26.57,Excretion individual,Raw data from author(s),T. Ikeda
3387,33,Ikeda database,Oxygyrus keraudreni,Oxygke,Invertebrate,Mollusca,Gastropoda,Sorbeoconcha,Atlantidae,invert,0.0146,-1.836,Marine,Benthos,Pelagic,Subtropical,22.4,0.97,.,.,-0.013,.,12,NH4,SRP,20.5,3.9,0.3,6.13,176.53,28.79,Excretion individual,Raw data from author(s),T. Ikeda
3388,33,Ikeda database,Paracalanus aculeatus,Paraac,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.0000086,-5.066,Marine,Plankton,Pelagic,Tropical,29,0.0065,.,.,-2.187,.,12,NH4,SRP,41.61,9.62,0.79,5.05,135.93,26.93,Excretion individual,Raw data from author(s),T. Ikeda
3389,33,Ikeda database,Paracalanus aculeatus,Paraac,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.0000095,-5.022,Marine,Plankton,Pelagic,Tropical,29,0.0093,.,.,-2.032,.,12,NH4,SRP,41.6,9.62,0.79,5.04,136.12,26.98,Excretion individual,Raw data from author(s),T. Ikeda
3390,33,Ikeda database,Paracalanus aculeatus,Paraac,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.0000116,-4.936,Marine,Plankton,Pelagic,Tropical,29,0.006,.,.,-2.222,.,12,NH4,SRP,41.6,9.62,0.79,5.05,135.51,26.86,Excretion individual,Raw data from author(s),T. Ikeda
3391,33,Ikeda database,Paracalanus aculeatus,Paraac,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.0000172,-4.764,Marine,Plankton,Pelagic,Tropical,29,0.0091,.,.,-2.041,.,12,NH4,SRP,41.6,9.62,0.79,5.04,135.91,26.95,Excretion individual,Raw data from author(s),T. Ikeda
3392,33,Ikeda database,Paracalanus aculeatus,Paraac,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.0000173,-4.762,Marine,Plankton,Pelagic,Tropical,27,0.0058,.,.,-2.237,.,12,NH4,SRP,41.6,9.62,0.79,5.05,135.71,26.89,Excretion individual,Raw data from author(s),T. Ikeda
3393,33,Ikeda database,Paracalanus aculeatus,Paraac,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.0000195,-4.71,Marine,Plankton,Pelagic,Tropical,29,0.0071,.,.,-2.149,.,12,NH4,SRP,41.6,9.62,0.79,5.04,136.08,26.97,Excretion individual,Raw data from author(s),T. Ikeda
3394,33,Ikeda database,Paracalanus aculeatus,Paraac,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.0000201,-4.697,Marine,Plankton,Pelagic,Tropical,29,0.0088,.,.,-2.056,.,12,NH4,SRP,41.6,9.62,0.79,5.04,135.86,26.93,Excretion individual,Raw data from author(s),T. Ikeda
3395,33,Ikeda database,Paracalanus aculeatus,Paraac,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.0000206,-4.686,Marine,Plankton,Pelagic,Tropical,29,0.0077,.,.,-2.114,.,12,NH4,SRP,41.6,9.62,0.79,5.04,135.82,26.92,Excretion individual,Raw data from author(s),T. Ikeda
3396,33,Ikeda database,Paracalanus aculeatus,Paraac,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.0000287,-4.542,Marine,Plankton,Pelagic,Tropical,29,0.0127,.,.,-1.896,.,12,NH4,SRP,41.6,9.62,0.79,5.04,135.87,26.93,Excretion individual,Raw data from author(s),T. Ikeda
3397,33,Ikeda database,Paracalanus parvus,Parapa,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.0000219,-4.66,Marine,Plankton,Pelagic,Subtropical,22,0.0099,0.0014,15.658,-2.004,-2.854,12,NH4,SRP,41.6,9.62,0.79,5.04,136.04,26.97,Excretion individual,Raw data from author(s),T. Ikeda
3398,33,Ikeda database,Paracalanus parvus,Parapa,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.0000227,-4.644,Marine,Plankton,Pelagic,Subtropical,22,0.0086,0.0014,13.602,-2.066,-2.854,12,NH4,SRP,41.6,9.62,0.79,5.04,136.28,27.02,Excretion individual,Raw data from author(s),T. Ikeda
3399,33,Ikeda database,Paracalanus parvus,Parapa,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.000029,-4.538,Marine,Plankton,Pelagic,Subtropical,22,0.0149,0.0014,23.566,-1.827,-2.854,12,NH4,SRP,41.6,9.62,0.79,5.04,136.09,26.98,Excretion individual,Raw data from author(s),T. Ikeda
3400,33,Ikeda database,Paracalanus parvus,Parapa,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.0000302,-4.52,Marine,Plankton,Pelagic,Subtropical,22,0.0113,0.0014,17.872,-1.947,-2.854,12,NH4,SRP,41.6,9.62,0.79,5.05,135.79,26.91,Excretion individual,Raw data from author(s),T. Ikeda
3401,33,Ikeda database,Paracalanus parvus,Parapa,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.0000308,-4.511,Marine,Plankton,Pelagic,Subtropical,22,0.0149,0.0014,23.566,-1.827,-2.854,12,NH4,SRP,41.6,9.62,0.79,5.05,136.22,27,Excretion individual,Raw data from author(s),T. Ikeda
3402,33,Ikeda database,Paracalanus parvus,Parapa,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.0000316,-4.5,Marine,Plankton,Pelagic,Subtropical,22,0.0141,0.0025,12.489,-1.851,-2.602,12,NH4,SRP,41.6,9.62,0.79,5.05,135.84,26.93,Excretion individual,Raw data from author(s),T. Ikeda
3403,33,Ikeda database,Paracalanus parvus,Parapa,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.0000328,-4.484,Marine,Plankton,Pelagic,Subtropical,22,0.0154,0.0017,20.059,-1.812,-2.77,12,NH4,SRP,41.6,9.62,0.79,5.05,136.1,26.97,Excretion individual,Raw data from author(s),T. Ikeda
3404,33,Ikeda database,Paracalanus parvus,Parapa,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.000033,-4.481,Marine,Plankton,Pelagic,Subtropical,22,0.0154,0.0024,14.208,-1.812,-2.62,12,NH4,SRP,41.6,9.62,0.79,5.04,135.88,26.94,Excretion individual,Raw data from author(s),T. Ikeda
3405,33,Ikeda database,Paracalanus parvus,Parapa,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.0000333,-4.478,Marine,Plankton,Pelagic,Subtropical,22,0.0107,0.0011,21.539,-1.971,-2.959,12,NH4,SRP,41.6,9.62,0.79,5.05,136.07,26.97,Excretion individual,Raw data from author(s),T. Ikeda
3406,33,Ikeda database,Paracalanus parvus,Parapa,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.0000337,-4.472,Marine,Plankton,Pelagic,Subtropical,22,0.0157,0.0039,8.914,-1.804,-2.409,12,NH4,SRP,41.6,9.62,0.79,5.04,136.15,26.99,Excretion individual,Raw data from author(s),T. Ikeda
3407,33,Ikeda database,Paracalanus parvus,Parapa,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.0000337,-4.472,Marine,Plankton,Pelagic,Subtropical,22,0.014,0.002,15.5,-1.854,-2.699,12,NH4,SRP,41.6,9.62,0.79,5.04,136.15,26.99,Excretion individual,Raw data from author(s),T. Ikeda
3408,33,Ikeda database,Paracalanus parvus,Parapa,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.000034,-4.469,Marine,Plankton,Pelagic,Subtropical,22,0.0161,0.0014,25.464,-1.793,-2.854,12,NH4,SRP,41.6,9.62,0.79,5.04,135.83,26.93,Excretion individual,Raw data from author(s),T. Ikeda
3409,33,Ikeda database,Paracalanus parvus,Parapa,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.000034,-4.469,Marine,Plankton,Pelagic,Subtropical,22,0.0142,0.0011,28.584,-1.848,-2.959,12,NH4,SRP,41.6,9.62,0.79,5.04,135.83,26.93,Excretion individual,Raw data from author(s),T. Ikeda
3410,33,Ikeda database,Paracalanus parvus,Parapa,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.0000345,-4.462,Marine,Plankton,Pelagic,Subtropical,22,0.0171,0.0017,22.273,-1.767,-2.77,12,NH4,SRP,41.6,9.62,0.79,5.04,135.81,26.92,Excretion individual,Raw data from author(s),T. Ikeda
3411,33,Ikeda database,Paracalanus parvus,Parapa,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.0000353,-4.452,Marine,Plankton,Pelagic,Subtropical,22,0.0161,0.0011,32.409,-1.793,-2.959,12,NH4,SRP,41.6,9.62,0.79,5.04,135.97,26.95,Excretion individual,Raw data from author(s),T. Ikeda
3412,33,Ikeda database,Paracalanus parvus,Parapa,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.0000354,-4.451,Marine,Plankton,Pelagic,Subtropical,22,0.0126,0.0014,19.929,-1.9,-2.854,12,NH4,SRP,41.6,9.62,0.79,5.05,135.86,26.93,Excretion individual,Raw data from author(s),T. Ikeda
3413,33,Ikeda database,Paracalanus parvus,Parapa,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.0000355,-4.45,Marine,Plankton,Pelagic,Subtropical,22,0.0132,0.001,29.229,-1.879,-3,12,NH4,SRP,41.6,9.62,0.79,5.05,136.25,27.01,Excretion individual,Raw data from author(s),T. Ikeda
3414,33,Ikeda database,Paracalanus parvus,Parapa,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.0000358,-4.446,Marine,Plankton,Pelagic,Subtropical,22,0.0142,0.0011,28.584,-1.848,-2.959,12,NH4,SRP,41.6,9.62,0.79,5.05,135.95,26.95,Excretion individual,Raw data from author(s),T. Ikeda
3415,33,Ikeda database,Paracalanus parvus,Parapa,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.000036,-4.444,Marine,Plankton,Pelagic,Subtropical,22,0.0131,0.0014,20.719,-1.883,-2.854,12,NH4,SRP,41.6,9.62,0.79,5.05,136.23,27,Excretion individual,Raw data from author(s),T. Ikeda
3416,33,Ikeda database,Paracalanus parvus,Parapa,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.0000364,-4.439,Marine,Plankton,Pelagic,Subtropical,22,0.0192,0.0035,12.147,-1.717,-2.456,12,NH4,SRP,41.6,9.62,0.79,5.04,135.82,26.93,Excretion individual,Raw data from author(s),T. Ikeda
3417,33,Ikeda database,Paracalanus parvus,Parapa,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.0000371,-4.431,Marine,Plankton,Pelagic,Subtropical,22,0.0151,0.0014,23.883,-1.821,-2.854,12,NH4,SRP,41.6,9.62,0.79,5.05,136.08,26.97,Excretion individual,Raw data from author(s),T. Ikeda
3418,33,Ikeda database,Paracalanus parvus,Parapa,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.0000392,-4.407,Marine,Plankton,Pelagic,Subtropical,22,0.0246,0.0024,22.696,-1.609,-2.62,12,NH4,SRP,41.6,9.62,0.79,5.05,135.89,26.94,Excretion individual,Raw data from author(s),T. Ikeda
3419,33,Ikeda database,Paracalanus parvus,Parapa,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.0000392,-4.407,Marine,Plankton,Pelagic,Subtropical,22,0.0194,0.0037,11.61,-1.712,-2.432,12,NH4,SRP,41.6,9.62,0.79,5.05,135.89,26.94,Excretion individual,Raw data from author(s),T. Ikeda
3420,33,Ikeda database,Paracalanus parvus,Parapa,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.0000416,-4.381,Marine,Plankton,Pelagic,Subtropical,22,0.0208,0.0028,16.449,-1.682,-2.553,12,NH4,SRP,41.6,9.62,0.79,5.05,135.89,26.93,Excretion individual,Raw data from author(s),T. Ikeda
3421,33,Ikeda database,Paracalanus parvus,Parapa,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.0000427,-4.37,Marine,Plankton,Pelagic,Subtropical,22,0.0141,0.0028,11.151,-1.851,-2.553,12,NH4,SRP,41.6,9.62,0.79,5.04,136.17,26.99,Excretion individual,Raw data from author(s),T. Ikeda
3422,33,Ikeda database,Paracalanus parvus,Parapa,Invertebrate,Arthropoda,Maxillopoda,Calanoida,Paracalanidae,algdetr,0.000044,-4.357,Marine,Plankton,Pelagic,Subtropical,22,0.0189,0.0024,17.438,-1.724,-2.62,12,NH4,SRP,41.6,9.62,0.79,5.04,135.88,26.93,Excretion individual,Raw data from author(s),T. Ikeda
3423,33,Ikeda database,Pasiphaea scotiae,Pasisc,Invertebrate,Arthropoda,Malacostraca,Decapoda,Pasiphaeidae,invert,0.10843,-0.965,Marine,Plankton,Pelagic,Antarctic Ocean,0.2,0.12,0.21,1.265,-0.921,-0.678,12,NH4,SRP,60,6.2,0.6,11.3,258.57,22.89,Excretion individual,Raw data from author(s),T. Ikeda
3424,33,Ikeda database,Pasiphaea scotiae,Pasisc,Invertebrate,Arthropoda,Malacostraca,Decapoda,Pasiphaeidae,invert,0.16937,-0.771,Marine,Plankton,Pelagic,Antarctic Ocean,0.2,0.74,1.41,1.162,-0.131,0.149,12,NH4,SRP,60,6.2,0.6,11.29,257.37,22.79,Excretion individual,Raw data from author(s),T. Ikeda
3425,33,Ikeda database,Pasiphaea scotiae,Pasisc,Invertebrate,Arthropoda,Malacostraca,Decapoda,Pasiphaeidae,invert,0.21514,-0.667,Marine,Plankton,Pelagic,Antarctic Ocean,0.3,1.78,0.46,8.568,0.25,-0.337,12,NH4,SRP,60,6.2,0.6,11.29,258.49,22.9,Excretion individual,Raw data from author(s),T. Ikeda
3426,33,Ikeda database,Pasiphaea scotiae,Pasisc,Invertebrate,Arthropoda,Malacostraca,Decapoda,Pasiphaeidae,invert,0.22535,-0.647,Marine,Plankton,Pelagic,Antarctic Ocean,0.3,1.6,0.96,3.691,0.204,-0.018,12,NH4,SRP,60,6.2,0.6,11.29,258.74,22.91,Excretion individual,Raw data from author(s),T. Ikeda
3427,33,Ikeda database,Pasiphaea scotiae,Pasisc,Invertebrate,Arthropoda,Malacostraca,Decapoda,Pasiphaeidae,invert,0.28128,-0.551,Marine,Plankton,Pelagic,Antarctic Ocean,0.3,2.74,1.73,3.507,0.438,0.238,12,NH4,SRP,60,6.2,0.6,11.29,257.98,22.85,Excretion individual,Raw data from author(s),T. Ikeda
3428,33,Ikeda database,Pasiphaea scotiae,Pasisc,Invertebrate,Arthropoda,Malacostraca,Decapoda,Pasiphaeidae,invert,0.30598,-0.514,Marine,Plankton,Pelagic,Antarctic Ocean,0.2,3.16,0.78,8.971,0.5,-0.108,12,NH4,SRP,58.8,5.2,0.7,13.19,217.19,16.46,Excretion individual,Raw data from author(s),T. Ikeda
3429,33,Ikeda database,Pasiphaea scotiae,Pasisc,Invertebrate,Arthropoda,Malacostraca,Decapoda,Pasiphaeidae,invert,0.32825,-0.484,Marine,Plankton,Pelagic,Antarctic Ocean,0.2,2.94,0.25,26.04,0.468,-0.602,12,NH4,SRP,58.8,5.2,0.7,13.19,216.79,16.43,Excretion individual,Raw data from author(s),T. Ikeda
3430,33,Ikeda database,Pasiphaea scotiae,Pasisc,Invertebrate,Arthropoda,Malacostraca,Decapoda,Pasiphaeidae,invert,0.57538,-0.24,Marine,Plankton,Pelagic,Antarctic Ocean,0.2,4.05,0.7,12.811,0.607,-0.155,12,NH4,SRP,58.8,5.2,0.7,13.19,216.87,16.44,Excretion individual,Raw data from author(s),T. Ikeda
3431,33,Ikeda database,Pegea confoederata,Pegeco,Invertebrate,Chordata,Thaliacea,Salpida,Salpidae,invert,0.04209,-1.376,Marine,Plankton,Pelagic,Tropical,25.7,2.58,.,.,0.412,.,12,NH4,SRP,4.6,0.4,0.1,13.42,118.83,8.86,Excretion individual,Raw data from author(s),T. Ikeda
3432,33,Ikeda database,Pegea confoederata,Pegeco,Invertebrate,Chordata,Thaliacea,Salpida,Salpidae,invert,0.0866,-1.062,Marine,Plankton,Pelagic,Tropical,25.7,4.08,.,.,0.611,.,12,NH4,SRP,4.6,0.4,0.1,13.42,118.83,8.86,Excretion individual,Raw data from author(s),T. Ikeda
3433,33,Ikeda database,Pegea confoederata,Pegeco,Invertebrate,Chordata,Thaliacea,Salpida,Salpidae,invert,0.1172,-0.931,Marine,Plankton,Pelagic,Tropical,25.7,5.32,.,.,0.726,.,12,NH4,SRP,4.6,0.4,0.1,13.42,118.83,8.86,Excretion individual,Raw data from author(s),T. Ikeda
3434,33,Ikeda database,Phronima sedentaria,Phrose,Invertebrate,Arthropoda,Malacostraca,Amphipoda,Cyphocarididae,invert,0.00686,-2.164,Marine,Plankton,Pelagic,Tropical,27.4,2.16,.,.,0.334,.,12,NH4,SRP,23.8,5.1,1.26,5.44,48.8,8.96,Excretion individual,Raw data from author(s),T. Ikeda
3435,33,Ikeda database,Phronima sedentaria,Phrose,Invertebrate,Arthropoda,Malacostraca,Amphipoda,Cyphocarididae,invert,0.00728,-2.138,Marine,Plankton,Pelagic,Subtropical,19.7,0.69,.,.,-0.161,.,12,NH4,SRP,23.8,5.1,1.26,5.44,48.8,8.96,Excretion individual,Raw data from author(s),T. Ikeda
3436,33,Ikeda database,Phronima sedentaria,Phrose,Invertebrate,Arthropoda,Malacostraca,Amphipoda,Cyphocarididae,invert,0.0073,-2.137,Marine,Plankton,Pelagic,Subtropical,19.7,0.76,.,.,-0.119,.,12,NH4,SRP,23.8,5.1,1.26,5.44,48.8,8.96,Excretion individual,Raw data from author(s),T. Ikeda
3437,33,Ikeda database,Phronima sedentaria,Phrose,Invertebrate,Arthropoda,Malacostraca,Amphipoda,Cyphocarididae,invert,0.01209,-1.918,Marine,Plankton,Pelagic,Tropical,27.4,4.05,.,.,0.607,.,12,NH4,SRP,23.8,5.1,1.26,5.44,48.8,8.96,Excretion individual,Raw data from author(s),T. Ikeda
3438,33,Ikeda database,Phyllosoma larva,Phyllo,Invertebrate,Arthropoda,Malacostraca,Decapoda,Unknown,invert,0.0000923,-4.035,Marine,Plankton,Pelagic,Subtropical,22,0.0087,0.0013,14.819,-2.06,-2.886,12,NH4,SRP,36.9,7.83,1.26,5.5,75.65,13.76,Excretion individual,Raw data from author(s),T. Ikeda
3439,33,Ikeda database,Phyllosoma larva,Phyllo,Invertebrate,Arthropoda,Malacostraca,Decapoda,Unknown,invert,0.0001151,-3.939,Marine,Plankton,Pelagic,Subtropical,22,0.0035,0.0005,15.5,-2.456,-3.301,12,NH4,SRP,36.9,7.83,1.26,5.5,75.67,13.76,Excretion individual,Raw data from author(s),T. Ikeda
3440,33,Ikeda database,Phyllosoma larva,Phyllo,Invertebrate,Arthropoda,Malacostraca,Decapoda,Unknown,invert,0.000124,-3.907,Marine,Plankton,Pelagic,Subtropical,22,0.02,0.0018,24.603,-1.699,-2.745,12,NH4,SRP,36.9,7.83,1.26,5.5,75.67,13.76,Excretion individual,Raw data from author(s),T. Ikeda
3441,33,Ikeda database,Phyllosoma larva,Phyllo,Invertebrate,Arthropoda,Malacostraca,Decapoda,Unknown,invert,0.0001351,-3.869,Marine,Plankton,Pelagic,Subtropical,22,0.0078,0.0021,8.225,-2.108,-2.678,12,NH4,SRP,36.9,7.83,1.26,5.5,75.67,13.76,Excretion individual,Raw data from author(s),T. Ikeda
3442,33,Ikeda database,Phyllosoma larva,Phyllo,Invertebrate,Arthropoda,Malacostraca,Decapoda,Unknown,invert,0.0001812,-3.742,Marine,Plankton,Pelagic,Subtropical,22,0.0087,0.0013,14.819,-2.06,-2.886,12,NH4,SRP,36.9,7.83,1.26,5.5,75.66,13.76,Excretion individual,Raw data from author(s),T. Ikeda
3443,33,Ikeda database,Phyllosoma larva,Phyllo,Invertebrate,Arthropoda,Malacostraca,Decapoda,Unknown,invert,0.0002154,-3.667,Marine,Plankton,Pelagic,Subtropical,22,0.0082,0.0013,13.967,-2.086,-2.886,12,NH4,SRP,36.9,7.83,1.26,5.5,75.66,13.76,Excretion individual,Raw data from author(s),T. Ikeda
